Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_Per_HH,TOT_HH,Rounds,Scale
Siem Reap,Siem Reab,Srangae,17101005,Srangae,48,10,0.273,0.057,0.33,58,2010,2
Siem Reap,Siem Reab,Srangae,17101006,Chanlaong,29,28,0.179,0.173,0.352,57,2010,2
Siem Reap,Siem Reab,Srangae,17101007,Ta Chak,14,35,0.147,0.368,0.516,49,2010,1
Siem Reap,Siem Reab,Sangkat Ampil,17101101,Kouk Chan,35,52,0.206,0.306,0.512,87,2010,2
Siem Reap,Siem Reab,Sangkat Ampil,17101102,Thnal Bak,12,18,0.148,0.222,0.37,30,2010,1
Siem Reap,Siem Reab,Sangkat Ampil,17101103,Tnaot,15,48,0.155,0.495,0.649,63,2010,1
Siem Reap,Siem Reab,Sangkat Ampil,17101104,Trapeang Run,21,37,0.14,0.247,0.387,58,2010,2
Siem Reap,Siem Reab,Sangkat Ampil,17101105,Ta Pang,45,15,0.395,0.132,0.526,60,2010,1
Siem Reap,Siem Reab,Sangkat Ampil,17101106,Prey Kuy,42,40,0.243,0.231,0.474,82,2010,2
Siem Reap,Siem Reab,Sangkat Ampil,17101107,Bangkaong,12,61,0.052,0.264,0.316,73,2010,2
Siem Reap,Siem Reab,Sangkat Ampil,17101108,Kiri Meanon,85,88,0.337,0.349,0.687,173,2010,3
Siem Reap,Siem Reab,Sangkat Ampil,17101109,Bos Thum,5,12,0.093,0.222,0.315,17,2010,1
Siem Reap,Siem Reab,Sangkat Ampil,17101110,Trach Chrum,18,23,0.209,0.267,0.477,41,2010,1
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101201,Ta Ros,22,30,0.171,0.233,0.403,52,2010,1
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101202,Roka,21,27,0.139,0.179,0.318,48,2010,1
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101203,Prey Pou,10,5,0.128,0.064,0.192,15,2010,2
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101204,Totea,13,5,0.137,0.053,0.189,18,2010,1
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101205,Krasang,10,12,0.104,0.125,0.229,22,2010,2
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101206,Popis,13,12,0.171,0.158,0.329,25,2010,1
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101207,Trapeang Veaeng,10,16,0.116,0.186,0.302,26,2010,2
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101208,Kouk Doung,25,16,0.171,0.11,0.281,41,2010,1
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101209,Boeng,32,19,0.159,0.095,0.254,51,2010,2
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101210,Prama,30,25,0.169,0.141,0.311,55,2010,1
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101211,Khnar,31,26,0.237,0.198,0.435,57,2010,2
Siem Reap,Siem Reab,Sangkat Krabei Riel,17101212,Prey Krouch,27,17,0.167,0.105,0.272,44,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101301,Kouk Doung,17,29,0.044,0.076,0.12,46,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101302,Sandan,35,5,0.101,0.014,0.115,40,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101303,Chrey,15,18,0.057,0.069,0.126,33,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101304,Prayut,23,17,0.189,0.139,0.328,40,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101305,Banteay Chheu,21,13,0.105,0.065,0.17,34,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101306,Tuek Vil,24,12,0.24,0.12,0.36,36,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101307,Prei Chas,23,18,0.117,0.092,0.209,41,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101308,Tuek Thla,32,16,0.299,0.15,0.449,48,2010,1
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101309,Prei Thmei,35,17,0.186,0.09,0.277,52,2010,2
Siem Reap,Siem Reab,Sangkat Tuek Vil,17101310,Chey,44,32,0.21,0.152,0.362,76,2010,2
Siem Reap,Soutr Nikom,Chan Sar,17110101,Choam,5,33,0.043,0.284,0.328,38,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110102,Kouk Toeng,11,26,0.118,0.28,0.398,37,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110103,Srae Prei,8,33,0.063,0.26,0.323,41,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110104,Trapeang Tuk,8,23,0.099,0.284,0.383,31,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110105,Chub,5,20,0.052,0.208,0.26,25,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110106,Ta Taok Khang Cheung,4,12,0.091,0.273,0.364,16,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110107,Kansaeng Kraom,7,28,0.06,0.241,0.302,35,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110108,Kansaeng Leu,12,25,0.1,0.208,0.308,37,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110109,Ta Taok Lech,2,20,0.018,0.179,0.196,22,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110110,Ta Taok Kandal,9,38,0.078,0.328,0.405,47,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110111,Sanlaong,2,25,0.022,0.269,0.29,27,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110112,Svay sa,5,13,0.082,0.213,0.295,18,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110113,Doun Diev,4,28,0.023,0.162,0.185,32,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110114,Thnal,2,13,0.04,0.26,0.3,15,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110115,Baek Kamphleung,8,19,0.065,0.154,0.22,27,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110116,Kouk Chen,3,22,0.02,0.149,0.169,25,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110117,Chan Sa Khang Cheung,3,9,0.059,0.176,0.235,12,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110118,Chan Sa Khang Tboung,4,21,0.049,0.259,0.309,25,2010,1
Siem Reap,Soutr Nikom,Chan Sar,17110119,Chbar Leu,7,18,0.064,0.164,0.227,25,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110201,Doun Hong,23,42,0.11,0.201,0.311,65,2010,2
Siem Reap,Soutr Nikom,Dam Daek,17110202,Dam Daek Leu,8,24,0.046,0.139,0.185,32,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110203,Trabaek,9,36,0.041,0.165,0.206,45,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110204,Preah Trapeang,42,63,0.133,0.2,0.333,105,2010,2
Siem Reap,Soutr Nikom,Dam Daek,17110205,Ou Luh,12,22,0.061,0.112,0.173,34,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110206,Kouk Roluos,18,22,0.128,0.156,0.284,40,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110207,Krasar Tum,17,42,0.084,0.207,0.291,59,2010,2
Siem Reap,Soutr Nikom,Dam Daek,17110208,Kouk Mon,35,72,0.08,0.164,0.244,107,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110209,Dam Daek Thmei,4,4,0.026,0.026,0.052,8,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110210,Banteay Srei,17,13,0.11,0.084,0.194,30,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110211,Srae Thnong,4,8,0.03,0.061,0.091,12,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110212,Dam Daek Phsar,18,21,0.049,0.058,0.107,39,2010,1
Siem Reap,Soutr Nikom,Dam Daek,17110213,Bos,32,34,0.124,0.132,0.256,66,2010,1
Siem Reap,Soutr Nikom,Dan Run,17110301,Thnal Dach Khang Lech,55,39,0.266,0.188,0.454,94,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110302,Trav Kiet,23,22,0.129,0.124,0.253,45,2010,1
Siem Reap,Soutr Nikom,Dan Run,17110303,Kouk Ruessei Khang Tboung,31,25,0.221,0.179,0.4,56,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110304,Kouk Ruessei Khang Cheung,25,30,0.176,0.211,0.387,55,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110305,Run Khang Tboung,54,45,0.24,0.2,0.44,99,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110306,Run Khang Cheung,65,24,0.236,0.087,0.324,89,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110307,Srama Thum,58,16,0.291,0.08,0.372,74,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110308,Veal,68,33,0.251,0.122,0.373,101,2010,1
Siem Reap,Soutr Nikom,Dan Run,17110309,Bantoat Baoh,20,21,0.124,0.13,0.255,41,2010,1
Siem Reap,Soutr Nikom,Dan Run,17110310,Santey,31,47,0.155,0.235,0.39,78,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110311,Thnong,46,59,0.192,0.247,0.439,105,2010,1
Siem Reap,Soutr Nikom,Dan Run,17110312,Kouk Chan,39,21,0.229,0.124,0.353,60,2010,2
Siem Reap,Soutr Nikom,Dan Run,17110313,Beng,27,43,0.134,0.213,0.347,70,2010,1
Siem Reap,Soutr Nikom,Kampong Khleang,17110401,Preaek Sramaoch,73,100,0.191,0.262,0.453,173,2010,3
Siem Reap,Soutr Nikom,Kampong Khleang,17110402,Spean Veaeng,38,13,0.369,0.126,0.495,51,2010,2
Siem Reap,Soutr Nikom,Kampong Khleang,17110403,Ta Uor Sa,22,47,0.151,0.322,0.473,69,2010,2
Siem Reap,Soutr Nikom,Kampong Khleang,17110404,Phsar Khleang,49,42,0.166,0.142,0.307,91,2010,2
Siem Reap,Soutr Nikom,Kampong Khleang,17110405,Chamkar Yuon,24,56,0.15,0.35,0.5,80,2010,2
Siem Reap,Soutr Nikom,Kampong Khleang,17110406,Ta Chranieng,53,67,0.178,0.225,0.403,120,2010,2
Siem Reap,Soutr Nikom,Kampong Khleang,17110407,Ou Ta Puk,53,41,0.255,0.197,0.452,94,2010,2
Siem Reap,Soutr Nikom,Kampong Khleang,17110408,Cheay Chet,36,14,0.34,0.132,0.472,50,2010,1
Siem Reap,Soutr Nikom,Kampong Khleang,17110409,Mukh Voat,46,16,0.284,0.099,0.383,62,2010,2
Siem Reap,Soutr Nikom,Kampong Khleang,17110410,Roteang,39,41,0.238,0.25,0.488,80,2010,2
Siem Reap,Soutr Nikom,Kien Sangkae,17110501,Kampong Ko Pir,23,6,0.23,0.06,0.29,29,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110502,Kampong Ko Muoy,18,21,0.136,0.159,0.295,39,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110503,Sala Kakaoh,4,32,0.026,0.211,0.237,36,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110504,Kouk Dei,48,28,0.372,0.217,0.589,76,2010,2
Siem Reap,Soutr Nikom,Kien Sangkae,17110505,Chrey Khang Cheung,15,29,0.062,0.12,0.183,44,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110506,Chrey Khang Tboung,18,40,0.117,0.26,0.377,58,2010,2
Siem Reap,Soutr Nikom,Kien Sangkae,17110507,Doun Lei,21,27,0.124,0.16,0.284,48,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110508,Trapeang Prey,16,21,0.13,0.171,0.301,37,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110509,Thmei,41,39,0.2,0.19,0.39,80,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110510,Thnal Dach Kaeut,15,18,0.091,0.11,0.201,33,2010,1
Siem Reap,Soutr Nikom,Kien Sangkae,17110511,Thnal Chaek,66,46,0.208,0.145,0.352,112,2010,2
Siem Reap,Soutr Nikom,Kien Sangkae,17110512,Chikeak,13,20,0.08,0.123,0.202,33,2010,1
Siem Reap,Soutr Nikom,Khchas,17110601,Thlat,29,43,0.079,0.117,0.197,72,2010,1
Siem Reap,Soutr Nikom,Khchas,17110602,Thmei,22,36,0.147,0.24,0.387,58,2010,1
Siem Reap,Soutr Nikom,Khchas,17110603,Kboun,5,26,0.028,0.144,0.172,31,2010,1
Siem Reap,Soutr Nikom,Khchas,17110604,Kouk Sangkae,54,60,0.173,0.192,0.365,114,2010,1
Siem Reap,Soutr Nikom,Khchas,17110605,Chrey,61,81,0.168,0.223,0.39,142,2010,1
Siem Reap,Soutr Nikom,Khchas,17110606,Yeang Tes,61,41,0.26,0.174,0.434,102,2010,2
Siem Reap,Soutr Nikom,Khchas,17110607,Khchas,9,32,0.028,0.098,0.126,41,2010,1
Siem Reap,Soutr Nikom,Khnar Pou,17110701,Chhuk,11,12,0.111,0.121,0.232,23,2010,2
Siem Reap,Soutr Nikom,Khnar Pou,17110702,Bos,31,45,0.134,0.194,0.328,76,2010,1
Siem Reap,Soutr Nikom,Khnar Pou,17110703,Bos Thum,23,20,0.225,0.196,0.422,43,2010,1
Siem Reap,Soutr Nikom,Khnar Pou,17110704,Damrei Chhlang,28,0,0.373,0,0.373,28,2010,1
Siem Reap,Soutr Nikom,Khnar Pou,17110705,Sambat,40,25,0.276,0.172,0.448,65,2010,2
Siem Reap,Soutr Nikom,Khnar Pou,17110706,Samraong,58,40,0.258,0.178,0.436,98,2010,2
Siem Reap,Soutr Nikom,Khnar Pou,17110707,Rumdeng,35,21,0.267,0.16,0.427,56,2010,2
Siem Reap,Soutr Nikom,Khnar Pou,17110708,Chob,23,17,0.397,0.293,0.69,40,2010,1
Siem Reap,Soutr Nikom,Popel,17110801,Prey Lean,32,54,0.111,0.188,0.3,86,2010,2
Siem Reap,Soutr Nikom,Popel,17110802,Trapeang Trav,11,19,0.071,0.123,0.195,30,2010,1
Siem Reap,Soutr Nikom,Popel,17110803,Koul,30,44,0.179,0.262,0.44,74,2010,2
Siem Reap,Soutr Nikom,Popel,17110804,Thnal Trang,29,56,0.139,0.269,0.409,85,2010,2
Siem Reap,Soutr Nikom,Popel,17110805,Trapeang Trom,59,59,0.24,0.24,0.48,118,2010,2
Siem Reap,Soutr Nikom,Popel,17110806,Trach Pok,36,41,0.16,0.182,0.342,77,2010,2
Siem Reap,Soutr Nikom,Popel,17110807,Popel Kandal,30,32,0.248,0.264,0.512,62,2010,2
Siem Reap,Soutr Nikom,Popel,17110808,Popel Lech,14,7,0.179,0.09,0.269,21,2010,1
Siem Reap,Soutr Nikom,Popel,17110809,Kriel Pong,5,12,0.051,0.121,0.172,17,2010,1
Siem Reap,Soutr Nikom,Popel,17110810,Damrei Koun,35,47,0.192,0.258,0.451,82,2010,2
Siem Reap,Soutr Nikom,Popel,17110811,Trapeang Phong,25,31,0.156,0.194,0.35,56,2010,2
Siem Reap,Soutr Nikom,Popel,17110812,Trapeang Prei,48,26,0.32,0.173,0.493,74,2010,1
Siem Reap,Soutr Nikom,Popel,17110813,Koul Thmei,13,23,0.115,0.204,0.319,36,2010,1
Siem Reap,Soutr Nikom,Samraong,17110901,Samraong Khang Cheung,29,48,0.093,0.154,0.247,77,2010,2
Siem Reap,Soutr Nikom,Samraong,17110902,Thnal Chaek,24,36,0.135,0.202,0.337,60,2010,2
Siem Reap,Soutr Nikom,Samraong,17110903,Bet Meas,11,23,0.078,0.163,0.241,34,2010,1
Siem Reap,Soutr Nikom,Samraong,17110904,Stueng,63,25,0.247,0.098,0.345,88,2010,2
Siem Reap,Soutr Nikom,Samraong,17110905,Angkunh,20,44,0.112,0.246,0.358,64,2010,1
Siem Reap,Soutr Nikom,Samraong,17110906,Bat Dangkao,54,20,0.227,0.084,0.311,74,2010,2
Siem Reap,Soutr Nikom,Samraong,17110907,Svay Chrum,47,60,0.227,0.29,0.517,107,2010,2
Siem Reap,Soutr Nikom,Samraong,17110908,Krang Khcheay,26,52,0.138,0.277,0.415,78,2010,2
Siem Reap,Soutr Nikom,Samraong,17110909,Samraong Khang Tboung,53,35,0.163,0.108,0.271,88,2010,2
Siem Reap,Soutr Nikom,Ta Yaek,17111001,Boeng Ngat,47,55,0.178,0.208,0.386,102,2010,2
Siem Reap,Soutr Nikom,Ta Yaek,17111002,Dak Phka,45,84,0.176,0.328,0.504,129,2010,2
Siem Reap,Soutr Nikom,Ta Yaek,17111003,Trav Bak,69,119,0.19,0.327,0.516,188,2010,3
Siem Reap,Soutr Nikom,Ta Yaek,17111004,Phka Rumchek,56,52,0.241,0.224,0.466,108,2010,2
Siem Reap,Soutr Nikom,Ta Yaek,17111005,Champei,22,28,0.18,0.23,0.41,50,2010,1
Siem Reap,Soutr Nikom,Ta Yaek,17111006,Paoy Smach,18,55,0.064,0.195,0.259,73,2010,2
Siem Reap,Soutr Nikom,Ta Yaek,17111007,Braval,67,81,0.121,0.147,0.268,148,2010,2
Siem Reap,Soutr Nikom,Ta Yaek,17111008,Boeng Vien,23,56,0.112,0.273,0.385,79,2010,2
Siem Reap,Soutr Nikom,Ta Yaek,17111009,Ta Yaek,59,58,0.178,0.175,0.352,117,2010,2
Siem Reap,Srei Snam,Chrouy Neang Nguon,17120101,Trom Khang Cheung,13,34,0.084,0.221,0.305,47,2010,1
Siem Reap,Srei Snam,Chrouy Neang Nguon,17120102,Ruessei Sanh,9,15,0.125,0.208,0.333,24,2010,1
Siem Reap,Srei Snam,Chrouy Neang Nguon,17120103,Trom Khang Tboung,14,21,0.086,0.129,0.215,35,2010,1
Siem Reap,Srei Snam,Chrouy Neang Nguon,17120104,Yeay Mei Thmei,67,52,0.295,0.229,0.524,119,2010,2
Siem Reap,Srei Snam,Chrouy Neang Nguon,17120105,Sdau Pok,9,34,0.102,0.386,0.489,43,2010,1
Siem Reap,Srei Snam,Chrouy Neang Nguon,17120106,Ampov Dieb,49,49,0.148,0.148,0.297,98,2010,2
Siem Reap,Srei Snam,Chrouy Neang Nguon,17120107,Chrouy Neang Nguon,38,58,0.118,0.18,0.298,96,2010,2
Siem Reap,Srei Snam,Klang Hay,17120201,Slaeng Ta Vet,4,32,0.031,0.25,0.281,36,2010,1
Siem Reap,Srei Snam,Klang Hay,17120202,Pongro Bat Chan,16,27,0.176,0.297,0.473,43,2010,1
Siem Reap,Srei Snam,Klang Hay,17120203,Slaeng Kong,8,14,0.19,0.333,0.524,22,2010,1
Siem Reap,Srei Snam,Klang Hay,17120204,Lbaeuk,3,36,0.031,0.375,0.406,39,2010,1
Siem Reap,Srei Snam,Klang Hay,17120205,Samraong,21,15,0.292,0.208,0.5,36,2010,2
Siem Reap,Srei Snam,Klang Hay,17120206,Klang Hay,13,22,0.159,0.268,0.427,35,2010,1
Siem Reap,Srei Snam,Klang Hay,17120207,Kouk Thkov,6,18,0.082,0.247,0.329,24,2010,1
Siem Reap,Srei Snam,Klang Hay,17120208,Sl•À_ng Chas,6,25,0.09,0.373,0.463,31,2010,0
Siem Reap,Srei Snam,Tram Sasar,17120301,Neang Sraong,23,45,0.161,0.315,0.476,68,2010,2
Siem Reap,Srei Snam,Tram Sasar,17120302,Rumdeng,74,24,0.378,0.122,0.5,98,2010,2
Siem Reap,Srei Snam,Tram Sasar,17120303,Thlok,14,30,0.1,0.214,0.314,44,2010,1
Siem Reap,Srei Snam,Tram Sasar,17120304,Smach,72,40,0.356,0.198,0.554,112,2010,1
Siem Reap,Srei Snam,Tram Sasar,17120305,Prech,37,45,0.245,0.298,0.543,82,2010,2
Siem Reap,Srei Snam,Tram Sasar,17120306,Beng,11,48,0.081,0.356,0.437,59,2010,1
Siem Reap,Srei Snam,Tram Sasar,17120307,Pongro,56,65,0.252,0.293,0.545,121,2010,1
Siem Reap,Srei Snam,Moung,17120401,Moung Khang Tboung,26,37,0.177,0.252,0.429,63,2010,2
Siem Reap,Srei Snam,Moung,17120402,Moung Khang Cheung,35,64,0.154,0.282,0.436,99,2010,2
Siem Reap,Srei Snam,Moung,17120403,Khvaek,23,48,0.135,0.282,0.418,71,2010,2
Siem Reap,Srei Snam,Moung,17120404,Kambaor,22,69,0.162,0.507,0.669,91,2010,2
Siem Reap,Srei Snam,Moung,17120405,Lvea,40,64,0.191,0.306,0.498,104,2010,1
Siem Reap,Srei Snam,Prei,17120501,Prei Muoy,14,41,0.065,0.189,0.253,55,2010,2
Siem Reap,Srei Snam,Prei,17120502,Prei Pir,13,40,0.065,0.199,0.264,53,2010,2
Siem Reap,Srei Snam,Prei,17120503,Tram Sasar,24,33,0.126,0.174,0.3,57,2010,1
Siem Reap,Srei Snam,Prei,17120504,Krabau,2,11,0.024,0.133,0.157,13,2010,1
Siem Reap,Srei Snam,Prei,17120505,Krouch Char,1,8,0.011,0.085,0.096,9,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120601,Slaeng Spean,112,97,0.27,0.234,0.504,209,2010,4
Siem Reap,Srei Snam,Slaeng Spean,17120602,Chranieng,20,40,0.12,0.24,0.359,60,2010,2
Siem Reap,Srei Snam,Slaeng Spean,17120603,Phnum Dei,35,40,0.205,0.234,0.439,75,2010,2
Siem Reap,Srei Snam,Slaeng Spean,17120604,Damnak Damrei,18,18,0.205,0.205,0.409,36,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120605,Chamkar Chek,45,53,0.226,0.266,0.492,98,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120606,Preah Khsaet,10,9,0.357,0.321,0.679,19,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120607,Thlok,25,49,0.188,0.368,0.556,74,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120608,Tram Kang,25,18,0.245,0.176,0.422,43,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120609,Char,17,20,0.23,0.27,0.5,37,2010,2
Siem Reap,Srei Snam,Slaeng Spean,17120610,Sala,31,30,0.29,0.28,0.57,61,2010,2
Siem Reap,Srei Snam,Slaeng Spean,17120611,Romiet,20,26,0.217,0.283,0.5,46,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120612,Kandal,36,40,0.247,0.274,0.521,76,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120613,Dang Kor,19,22,0.224,0.259,0.482,41,2010,1
Siem Reap,Srei Snam,Slaeng Spean,17120614,Leib,16,20,0.235,0.294,0.529,36,2010,1
Siem Reap,Svay Leu,Boeng Mealea,17130101,Boeng Mealea,49,37,0.132,0.1,0.232,86,2010,2
Siem Reap,Svay Leu,Boeng Mealea,17130102,Trapeang Ruessei,14,14,0.147,0.147,0.295,28,2010,1
Siem Reap,Svay Leu,Boeng Mealea,17130103,Tuek Lich,28,20,0.194,0.139,0.333,48,2010,1
Siem Reap,Svay Leu,Boeng Mealea,17130104,Sakda,10,14,0.049,0.068,0.117,24,2010,1
Siem Reap,Svay Leu,Boeng Mealea,17130105,Chan Hea,5,6,0.102,0.122,0.224,11,2010,1
Siem Reap,Svay Leu,Boeng Mealea,17130106,Sre Robang,34,11,0.309,0.1,0.409,45,2010,1
Siem Reap,Svay Leu,Boeng Mealea,17130107,O Peam,11,10,0.224,0.204,0.429,21,2010,1
Siem Reap,Svay Leu,Kantuot,17130201,Kantuot,30,25,0.169,0.14,0.309,55,2010,1
Siem Reap,Svay Leu,Kantuot,17130202,Khnar Krau,16,34,0.087,0.185,0.272,50,2010,1
Siem Reap,Svay Leu,Khnang Phnum,17130301,Ta Penh,12,22,0.118,0.216,0.333,34,2010,1
Siem Reap,Svay Leu,Khnang Phnum,17130302,Khla Khmum,10,20,0.185,0.37,0.556,30,2010,1
Siem Reap,Svay Leu,Khnang Phnum,17130303,Thma Chruonh,6,24,0.098,0.393,0.492,30,2010,1
Siem Reap,Svay Leu,Khnang Phnum,17130304,Sangkae Lak,11,37,0.149,0.5,0.649,48,2010,1
Siem Reap,Svay Leu,Khnang Phnum,17130305,Anlong Thum,19,14,0.108,0.08,0.188,33,2010,1
Siem Reap,Svay Leu,Khnang Phnum,17130306,Popel,46,13,0.575,0.162,0.738,59,2010,2
Siem Reap,Svay Leu,Khnang Phnum,17130307,Thmey,19,24,0.44186,0.55814,1,43,2010,1
Siem Reap,Svay Leu,Khnang Phnum,17130391,Preah Angthum,6,34,0.033,0.189,0.222,40,2010,1
Siem Reap,Svay Leu,Svay Leu,17130401,Chob Leu,20,23,0.097,0.112,0.209,43,2010,1
Siem Reap,Svay Leu,Svay Leu,17130402,Chob Kraom,8,23,0.055,0.159,0.214,31,2010,1
Siem Reap,Svay Leu,Svay Leu,17130403,Trapeang Khnar,25,37,0.113,0.167,0.281,62,2010,1
Siem Reap,Svay Leu,Svay Leu,17130404,Bet Phka,17,17,0.122,0.122,0.245,34,2010,1
Siem Reap,Svay Leu,Svay Leu,17130405,Chheh Chan,15,22,0.128,0.188,0.316,37,2010,1
Siem Reap,Svay Leu,Svay Leu,17130406,Trapeang Svay,37,45,0.189,0.23,0.418,82,2010,2
Siem Reap,Svay Leu,Svay Leu,17130407,Angkanh,28,36,0.13,0.167,0.298,64,2010,1
Siem Reap,Svay Leu,Svay Leu,17130408,Rum Chek,7,17,0.031,0.075,0.105,24,2010,1
Siem Reap,Svay Leu,Svay Leu,17130409,Sokh San,16,24,0.124,0.186,0.31,40,2010,1
Siem Reap,Svay Leu,Svay Leu,17130410,Ou Mean Chey,18,34,0.105,0.198,0.302,52,2010,2
Siem Reap,Svay Leu,Svay Leu,17130411,Rolum Tuk,15,31,0.115,0.237,0.351,46,2010,1
Siem Reap,Svay Leu,Ta Siem,17130501,Ta Siem,11,24,0.041,0.089,0.13,35,2010,1
Siem Reap,Svay Leu,Ta Siem,17130502,Dambouk Khpos,5,17,0.037,0.125,0.162,22,2010,1
Siem Reap,Svay Leu,Ta Siem,17130503,Rohal,5,24,0.021,0.101,0.122,29,2010,2
Siem Reap,Svay Leu,Ta Siem,17130504,Trapeang Tuem,1,20,0.009,0.179,0.188,21,2010,1
Siem Reap,Svay Leu,Ta Siem,17130505,Kranhoung,18,7,0.257,0.1,0.357,25,2010,1
Siem Reap,Svay Leu,Ta Siem,17130506,Popel,37,39,0.163,0.172,0.335,76,2010,2
Siem Reap,Varin,Prasat,17140101,Kanhchan Run,36,57,0.121,0.192,0.313,93,2010,2
Siem Reap,Varin,Prasat,17140102,Tumneab Svay,15,40,0.104,0.278,0.382,55,2010,2
Siem Reap,Varin,Prasat,17140103,Kab Dai,15,25,0.08,0.134,0.214,40,2010,1
Siem Reap,Varin,Prasat,17140104,Prasat,3,38,0.02,0.25,0.27,41,2010,1
Siem Reap,Varin,Prasat,17140105,Vien,22,38,0.108,0.187,0.296,60,2010,2
Siem Reap,Varin,Lvea Krang,17140201,Kouk Chan,32,26,0.137,0.111,0.248,58,2010,2
Siem Reap,Varin,Lvea Krang,17140202,U Tey,24,36,0.117,0.175,0.291,60,2010,2
Siem Reap,Varin,Lvea Krang,17140203,Kouk Kandal,30,60,0.162,0.324,0.486,90,2010,2
Siem Reap,Varin,Srae Nouy,17140301,Srae Nouy,82,41,0.352,0.176,0.528,123,2010,2
Siem Reap,Varin,Srae Nouy,17140302,Srae Pou,9,39,0.1,0.433,0.533,48,2010,2
Siem Reap,Varin,Srae Nouy,17140303,Lvea,28,67,0.106,0.255,0.361,95,2010,1
Siem Reap,Varin,Srae Nouy,17140304,Kouk Voat,67,41,0.401,0.246,0.647,108,2010,2
Siem Reap,Varin,Srae Nouy,17140305,Sakmot,139,15,0.597,0.064,0.661,154,2010,3
Siem Reap,Varin,Srae Nouy,17140306,Voat,118,78,0.279,0.184,0.463,196,2010,2
Siem Reap,Varin,Srae Nouy,17140307,Prey Khnol,97,64,0.265,0.175,0.44,161,2010,3
