NCDD_CodeP,NCDD_CodeD,NCDD_CodeC,Commune,TT_Family,Commune_S,Corn_Ha,Corn_Yield,Cass_Ha,Cass_Yield,Cash_Ha,Cash_Yield,Mang_Ha,Mang_Yield,PigFarm,PigRaised,ChickFarm,ChickRaise,DuckFarm,DuckRaised,CowFarm,CowRaised,BuffFarm,BuffRaised,Rpig,Rpoultry,Rcow,Rbuff,RLUn_1Ha_N,RLUn_1Ha_P,Per_HH_El,Fami_Impro,Fami_Unim,RatImpLatH,RiField_Ha,Ratio
17,1711,171107,Khnar Pou,1097,2486,0,0,1100,20,0,0,0,0,160,490,894,3672,57,530,691,1498,32,117,3.0625,4.4185,2.1679,3.6563,276,25.1595,0,341,57,31.084777,1700,68.38
17,1711,171108,Popel,2176,8635,105,4,1467,15,0,7,5,8,169,536,1248,4969,150,551,1056,2428,54,109,3.1716,3.9485,2.2992,2.0185,904,41.5441,1.665034,100,122,4.595588,3519,40.75
17,1711,171109,Samraong,1966,23485,0,0,0,0,18,0,0,0,110,422,1099,3298,49,188,1076,2188,0,0,3.8364,3.0366,2.0335,0,616,31.3327,29.917355,66,550,3.35707,2000,8.52
17,1711,171110,Ta Yaek,2684,12205,0,0,4967.23,25,0,0,0,0,74,296,169,2349,9,408,300,1269,5,15,4,15.4888,4.23,3,851,31.7064,0,87,525,3.241431,4164,34.12
17,1712,171201,Chrouy Neang Nguon,1321,11791,0,0,6,8,0,1,1,0.5,454,587,236,631,32,270,728,1234,7,44,1.293,3.3619,1.6951,6.2857,338,25.5867,10.742496,257,50,19.454958,1930,16.37
17,1712,171202,Klang Hay,678,1792,0,0,0,0,29,0,0,0,373,506,387,2540,60,345,382,727,14,80,1.3566,6.4541,1.9031,5.7143,75,11.0619,0,115,4,16.961652,1730,96.54
17,1712,171203,Tram Sasar,1148,7270,0,0,0,0,0,0,0,0,228,534,233,1119,191,471,695,1599,14,26,2.3421,3.75,2.3007,1.8571,197,17.1603,0,77,168,6.707317,2260,31.09
17,1712,171204,Moung,933,8621,0,0,0,0,0,0,0,0,214,332,337,718,87,520,415,585,0,0,1.5514,2.9198,1.4096,0,207,22.1865,0,58,10,6.216506,2120,24.59
17,1712,171205,Prei,793,1855,0,0,0,0,0,0,0,0,148,480,140,2200,35,260,284,689,121,246,3.2432,14.0571,2.4261,2.0331,38,4.7919,12.781955,133,6,16.771753,1810,97.57
17,1712,171206,Slaeng Spean,2063,8952,0,0,400,50,0,0,0,0,734,979,1134,3247,334,1371,579,1749,130,439,1.3338,3.1458,3.0207,3.3769,607,29.4232,0,98,118,4.750364,1980,22.12
17,1713,171301,Boeng Mealea,1066,17184,15,1,1100,4.5,0,1,0,0,64,168,20,100,0,0,165,298,6,35,2.625,5,1.8061,5.8333,136,12.758,0,9,8,0.844278,1251,7.28
17,1713,171302,Kantuot,1576,88550,0,0,0,0,3,1,0,0,130,280,0,0,0,0,290,625,0,0,2.1538,0,2.1552,0,182,11.5482,2.077151,22,0,1.395939,4152,4.69
17,1713,171303,Khnang Phnum,777,20300,0,0,0,0,7,0.5,0,0,89,225,282,1259,6,27,77,200,20,34,2.5281,4.4653,2.5974,1.7,204,26.2548,38.713911,82,1,10.553411,15,0.07
17,1713,171304,Svay Leu,1908,24725.5,5,2,150,30,1654,0,0,0,159,528,1280,5951,71,1609,424,831,59,187,3.3208,5.5959,1.9599,3.1695,275,14.413,5.428419,132,5,6.918239,2570,10.39
17,1713,171305,Ta Siem,1358,3257,3,0.5,4,1.2,0.5,0,0,0,127,322,752,3444,44,300,336,814,62,184,2.5354,4.7035,2.4226,2.9677,161,11.8557,0,13,6,0.95729,2109,64.75
17,1714,171401,Prasat,968,15349,0,0,25,10,0,0,5,8,200,487,240,735,55,240,505,929,27,52,2.435,3.3051,1.8396,1.9259,245,25.3099,0,116,43,11.983471,1700,11.08
17,1714,171402,Lvea Krang,653,13309,0,0,62,15,0,0.5,0,0,260,568,302,2200,51,508,157,837,23,55,2.1846,7.6714,5.3312,2.3913,133,20.3675,0,31,0,4.74732,1250,9.39
17,1714,171403,Srae Nouy,3577,50737,15,2,518,25,5,0,0,0,381,857,838,3490,412,1689,712,1825,129,183,2.2493,4.1432,2.5632,1.4186,547,15.2921,6.947743,123,1,3.438636,2206,4.35
17,1714,171404,Svay Sa,1050,4814,0,0,6,20,0,0,0,0,369,635,406,6207,216,709,451,872,4,9,1.7209,11.119,1.9335,2.25,191,18.1905,0,177,3,16.857143,1474,30.62
17,1714,171405,Varin,1767,20194,7,1,135,3,0,0,0,0,556,829,501,2307,205,2100,759,1536,25,58,1.491,6.2422,2.0237,2.32,352,19.9208,0,39,16,2.207131,3820,18.92
18,1801,180101,Muoy,3558,4552.39,0,0,0,0,0,0,0,0,109,389,713,3041,82,3381,47,304,0,0,3.5688,8.078,6.4681,0,0,0,99.552684,2310,105,64.924115,0,0
18,1801,180102,Pir,2195,237,0,0,0,0,0,0,0,0,7,27,24,255,0,0,0,0,0,0,3.8571,10.625,0,0,0,0,100,1562,633,71.161731,0,0
18,1801,180103,Bei,4250,1323,0,0,0,0,0,0,0,0,28,153,317,1179,47,1557,8,168,0,0,5.4643,7.5165,21,0,0,0,99.81605,3467,348,81.576471,0,0
18,1801,180104,Buon,5252,2444,8,0.4,0,0,0,0,0,0,37,250,1062,18505,30,246,138,886,17,67,6.7568,17.1712,6.4203,3.9412,16,0.3046,96.221474,4305,617,81.968774,374,15.3
18,1801,180105,Kaoh Rung,495,102000,0,0,8,20,0,0,4,2.5,41,96,150,770,65,120,0,0,5,9,2.3415,4.1395,0,1.8,5,1.0101,49.671772,43,124,8.686869,17,0.02
18,1802,180201,Andoung Thma,1266,5050,0,0,0,0,0,0,0,0,85,243,937,20079,529,32707,93,337,68,179,2.8588,36.0068,3.6237,2.6324,348,27.4882,59.533722,360,34,28.436019,1320,26.14
18,1802,180202,Boeng Ta Prum,1312,3260.24,1.5,3,0,0,0,0,1,2.5,197,404,1067,9109,340,18035,120,282,124,298,2.0508,19.2921,2.35,2.4032,442,33.689,42.454874,244,81,18.597561,833.42,25.56
18,1802,180203,Bet Trang,887,7641,0,0,0,0,0,0,0,0,45,188,479,6700,52,1053,45,413,199,520,4.1778,14.6008,9.1778,2.6131,263,29.6505,85.242031,315,53,35.512965,531,6.95
18,1802,180204,Cheung Kou,2301,24350,0,0,0,0,0,0,15,2,343,443,1548,5151,118,279,433,1123,432,839,1.2915,3.2593,2.5935,1.9421,366,15.9061,48.321859,275,312,11.951326,1502,6.17
18,1802,180205,Ou Chrov,1236,9674,3,1,0,0,0,0,0,0,68,209,507,9634,120,6302,75,212,31,98,3.0735,25.4163,2.8267,3.1613,140,11.3269,78.27502,278,164,22.491909,510,5.27
18,1802,180206,Ou Oknha Heng,1571,6537,3,2,10,20,0,1,4.5,7.5,283,875,1416,15060,184,3580,144,491,95,377,3.0919,11.65,3.4097,3.9684,235,14.9586,55.659787,445,35,28.325907,970,14.84
18,1802,180207,Prey Nob,1397,3830.389,0,0,0,0,2,0,25,4,209,495,892,5666,202,6492,33,104,54,187,2.3684,11.1133,3.1515,3.463,334,23.9084,75.420168,451,249,32.283465,1400,36.55
18,1802,180208,Ream,2069,13200,0,0,5,20,0,0,5,7,412,1115,1280,8685,284,3273,41,321,38,304,2.7063,7.6458,7.8293,8,126,6.0899,81.238185,889,443,42.967617,700,5.3
18,1802,180209,Sameakki,953,20500,0,0,0,0,0,0,0,0,560,1151,795,8564,54,184,200,512,227,576,2.0554,10.3039,2.56,2.5374,403,42.2875,10.283316,109,0,11.437566,1020,4.98
18,1802,180210,Samrong,1285,6184,0,0,0,0,0,0,25,2,115,238,822,7365,23,8225,120,349,24,69,2.0696,18.4497,2.9083,2.875,282,21.9455,63.802705,317,150,24.669261,1050,16.98
18,1802,180211,Tuek L'ak,877,1906,4,4,2,20,0,0,0,0,625,1019,737,8384,95,656,321,558,205,291,1.6304,10.8654,1.7383,1.4195,382,43.5576,24.157956,79,0,9.007982,700,36.73
18,1802,180212,Tuek Thla,1123,7181.26,4.5,2,0,0,0,0,0,0,212,641,563,4826,178,1739,257,787,76,248,3.0236,8.8596,3.0623,3.2632,431,38.3793,49.519651,200,75,17.809439,705,9.82
18,1802,180213,Tuol Totueng,859,5201,0,0,0,0,0,0,0,0,85,279,687,4795,184,1874,51,108,30,67,3.2824,7.6567,2.1176,2.2333,210,24.447,54.183267,233,140,27.124563,872,16.77
18,1802,180214,Veal Renh,1909,1657,0,0,0,0,0,0,0,0,391,822,979,3048,187,1385,117,154,132,273,2.1023,3.8019,1.3162,2.0682,356,18.6485,91.552858,974,270,51.021477,1060,63.97
18,1803,180301,Kampenh,367,611,0,0,0,0,0,0,0,0,14,70,31,106,10,40,14,36,0,0,5,3.561,2.5714,0,0,0,95.595855,145,51,39.509537,0,0
18,1803,180302,Ou Treh,709,7666.33,0,0,0,0,0,0,0,0,118,1062,401,1565,16,28425,44,631,5,32,9,71.9185,14.3409,6.4,0,0,75.107296,283,23,39.915374,0,0
18,1803,180303,Tumnob Rolok,1537,5232,0,0,400,20,0,0,9,0,87,261,543,3837,10,3850,14,103,8,22,3,13.9005,7.3571,2.75,0,0,93.026405,923,156,60.052049,0,0
18,1804,180401,Chamkar Luong,452,11140,0,0,0,0,0,2.5,33.5,2.5,62,360,299,3503,29,155,67,250,71,260,5.8065,11.1524,3.7313,3.662,56,12.3894,23.970944,95,16,21.017699,354,3.18
18,1804,180402,Kampong Seila,1471,33071,9,0.9,120,15,2,0.5,47.5,9,540,1489,1013,6950,149,685,634,1265,946,2248,2.7574,6.5706,1.9953,2.3763,260,17.6751,33.289387,190,177,12.916383,4665.6,14.11
18,1804,180403,Ou Bak Roteh,719,39193,40,2,250,15,30,0.6,520,10,13,126,227,3622,74,975,229,548,10,31,9.6923,15.2724,2.393,3.1,62,8.6231,14.36865,185,0,25.730181,2770,7.07
18,1804,180404,Stueng Chhay,576,185000,0,0,0,0,205,0,20,5,130,320,302,4840,3,30,31,266,100,264,2.4615,15.9672,8.5806,2.64,124,21.5278,39.323843,59,48,10.243056,5790,3.13
19,1901,190101,Kamphun,776,17864.2,4,0.5,200,2,0,2.5,0,0,319,639,634,1334,325,992,539,3386,104,281,2.0031,2.4254,6.282,2.7019,70,9.0206,21.577381,3,312,0.386598,1720.5,9.63
19,1901,190102,Kbal Romeas,840,73740.15,0,0,380,4.5,50,2,0,0,325,593,417,1799,44,333,531,1418,346,691,1.8246,4.6247,2.6704,1.9971,104,12.381,7.663317,2,30,0.238095,648,0.88
19,1901,190103,Phluk,330,35606,0,0,38,15,115,0,0,0,111,226,185,273,162,486,151,1003,8,25,2.036,2.1873,6.6424,3.125,66,20,0,47,5,14.242424,455,1.28
19,1901,190104,Samkhuoy,566,1440,0,0,0,0,0,0,0,0,354,416,472,8155,436,3675,317,1503,396,823,1.1751,13.0286,4.7413,2.0783,53,9.364,12.144213,101,0,17.844523,795,55.21
19,1901,190105,Sdau,474,30432,5,2,35,10,0,0,0,0,117,238,255,1866,235,1288,34,448,290,664,2.0342,6.4367,13.1765,2.2897,157,33.1224,7.85124,34,33,7.172996,705,2.32
19,1901,190106,Srae Kor,427,39870,0,0,6,15,0,0,0,0,121,209,258,1405,76,583,246,396,387,999,1.7273,5.9521,1.6098,2.5814,0,0,32.686084,0,22,0,579,1.45
19,1901,190107,Ta Lat,800,52472,0,0,38,15,0,0,0,0,229,1024,494,2701,59,260,290,1317,320,1948,4.4716,5.3544,4.5414,6.0875,48,6,1.02489,0,102,0,1600,3.05
19,1902,190201,Kaoh Preah,300,3058,0,0,31,9,0,0,0,0,210,230,203,785,48,113,127,693,118,580,1.0952,3.5777,5.4567,4.9153,66,22,3.666667,2,131,0.666667,525,17.17
19,1902,190202,Kaoh Sampeay,550,6425,0,0,0,0,0,0,0,0,290,1165,247,360,102,316,133,404,149,298,4.0172,1.937,3.0376,2,17,3.0909,4.10509,343,0,62.363636,664,10.33
19,1902,190203,Kaoh Sralay,780,866.75,0,0,12,6,0,5,0,0,283,391,780,4976,22,84,23,158,739,2063,1.3816,6.3092,6.8696,2.7916,303,38.8462,0,167,224,21.410256,678,78.22
19,1902,190204,Ou Mreah,506,10026,0,0,431,10,8,0,0,0,124,183,190,1329,27,116,51,250,228,527,1.4758,6.659,4.902,2.3114,176,34.7826,4.743083,231,8,45.652174,201,2
19,1902,190205,Ou Ruessei Kandal,974,3157,50,0.3,3280,6,0,1.5,2,3,15,45,195,390,113,226,131,286,43,86,3,2,2.1832,2,0,0,0.102669,9,0,0.924025,123,3.9
19,1902,190206,Siem Bouk,389,103841,7,0.8,55,20,3,1.2,0,0,237,270,360,1250,42,100,175,550,308,897,1.1392,3.3582,3.1429,2.9123,93,23.9075,17.613636,97,40,24.935733,530,0.51
19,1902,190207,Srae Krasang,653,10752,3,1,50,20,40,0.75,0,0,385,385,533,4035,101,295,159,782,239,962,1,6.8297,4.9182,4.0251,124,18.9893,0,279,19,42.725881,840,7.81
19,1903,190301,Preaek Meas,650,74811,0,0,0,0,15,0,0,0,242,396,615,3604,280,739,449,1399,487,1055,1.6364,4.8525,3.1158,2.1663,30,4.6154,0,58,0,8.923077,1054,1.41
19,1903,190302,Sekong,1039,77319,0,0,0,0,0,0,0,0,301,581,821,5614,207,477,450,1832,537,1462,1.9302,5.9251,4.0711,2.7225,229,22.0404,23.904762,236,119,22.714148,1520,1.97
19,1903,190303,Santepheap,813,19619,0,0,0,0,0,0,0,0,205,427,449,1884,85,159,13,100,200,525,2.0829,3.8258,7.6923,2.625,84,10.3321,0.755668,0,78,0,455,2.32
19,1903,190304,Srae Sambour,846,70065,0,0,0,0,0,0,0,0,346,411,555,2970,62,262,139,493,414,861,1.1879,5.2382,3.5468,2.0797,273,32.2695,2.95203,66,71,7.801418,2520,3.6
19,1903,190305,Tma Kaev,609,37548,0,0,0,0,0,0,0,0,168,231,373,3931,62,308,162,622,238,559,1.375,9.7448,3.8395,2.3487,36,5.9113,19.471947,13,97,2.134647,1590,4.23
19,1904,190401,Stueng Traeng,2754,74130,0,0,2100,15,0,2,12,2,170,689,957,4858,44,352,150,529,6,20,4.0529,5.2048,3.5267,3.3333,63,2.2876,79.66594,1558,711,56.572259,115,0.16
19,1904,190402,Srah Ruessei,768,47848,0,0,0,0,150,0,0,0,18,70,78,211,15,50,29,311,26,33,3.8889,2.8065,10.7241,1.2692,35,4.5573,64.021164,311,104,40.494792,762,1.59
19,1904,190403,Preah Bat,578,55124,0,0,305,35,0,0.5,5,1,17,69,304,1403,27,550,165,1260,72,140,4.0588,5.9003,7.6364,1.9444,108,18.6851,55.805893,65,86,11.245675,278,0.5
19,1904,190404,Sameakki,1050,51247,32,1.5,124,10,139,1.5,0.5,1,256,604,506,3803,135,351,149,981,326,1761,2.3594,6.4805,6.5839,5.4018,90,8.5714,16.555407,63,365,6,1115,2.18
19,1905,190501,Anlong Phe,570,25149,0,0,52,12,2,1.2,0,0,408,639,539,3627,36,162,185,489,77,139,1.5662,6.5896,2.6432,1.8052,134,23.5088,2.666667,3,1,0.526316,112,0.45
19,1905,190502,Chamkar Leu,396,852,0,0,30,4.1,32,0.6,0,0,283,480,385,3843,123,212,287,567,285,750,1.6961,7.9823,1.9756,2.6316,87,21.9697,8.268734,2,0,0.505051,407,47.77
19,1905,190503,Kang Cham,768,20652,0,0,150,8,15,1,0,0,315,541,204,1356,14,135,157,860,486,1107,1.7175,6.8394,5.4777,2.2778,157,20.4427,1.056803,7,96,0.911458,1790,8.67
19,1905,190504,Kaoh Snaeng,479,14269,0,0,75,10,57,0,0,0,306,381,381,1820,20,75,18,114,321,1000,1.2451,4.7257,6.3333,3.1153,100,20.8768,11.835749,31,124,6.471816,421,2.95
19,1905,190505,Anlong Chrey,556,62168,25,0.5,217,8,6,0,0,0,300,586,435,5965,56,170,89,322,24,70,1.9533,12.4949,3.618,2.9167,7,1.259,0.680272,57,21,10.251799,124,0.2
19,1905,190506,Ou Rai,519,14671,0,0,295,7,27,1.5,0,0,181,286,286,1504,23,98,207,1005,326,958,1.5801,5.1845,4.8551,2.9387,48,9.2486,4.421053,78,12,15.028902,526,3.59
19,1905,190507,Ou Svay,654,11720,7,0.7,96,4,161,0.5,0.5,0,224,326,489,1566,41,138,26,168,322,669,1.4554,3.2151,6.4615,2.0776,268,40.9786,16,69,3,10.550459,625,5.33
19,1905,190508,Preah Rumkel,1120,35440,18,1,80,8,0.5,1,0,0,656,1598,876,13998,307,1148,195,889,486,1777,2.436,12.803,4.559,3.6564,131,11.6964,18.93617,268,287,23.928571,1600,4.51
19,1905,190509,Sam Ang,412,371240,3,2,200,10,50,1.5,0,0,20,51,0,0,0,0,6,23,5,15,2.55,0,3.8333,3,15,3.6408,0.78534,17,35,4.126214,576,0.16
19,1905,190510,Srae Ruessei,386,14461,5,3,289,3,100,0,0,0,14,42,240,650,49,213,25,52,34,92,3,2.9862,2.08,2.7059,133,34.456,21.989529,2,0,0.518135,335,2.32
19,1905,190511,Thala Barivat,980,8846,3,0.2,224,20,0,1,0,0,127,238,363,2557,171,543,292,719,226,681,1.874,5.8052,2.4623,3.0133,67,6.8367,15.024038,116,57,11.836735,682,7.71
20,2001,200103,Chantrea,887,6025,0,0,0,0,118,0,0,0,419,576,733,2765,266,716,178,382,357,1478,1.3747,3.4845,2.1461,4.1401,115,12.9651,15.873016,100,0,11.273957,2849,47.29
20,2001,200104,Chres,1646,34880,0,0,0,0,0,0,0,0,1055,1737,1415,3218,738,1268,485,795,1456,4111,1.6464,2.0836,1.6392,2.8235,652,39.6112,26.537998,288,0,17.496962,2500,7.17
20,2001,200105,Me Sar Thngak,1368,2779.8,0,0,0,0,0,0,0,0,551,914,1060,11165,335,1016,260,612,979,1697,1.6588,8.7319,2.3538,1.7334,136,9.9415,0.160385,367,49,26.827485,1766,63.53
20,2001,200108,Prey Kokir,1219,4242,0,0,0,0,0,0,0,0,463,939,574,1802,318,740,258,385,639,1194,2.0281,2.8498,1.4922,1.8685,120,9.8441,20.632411,219,40,17.965546,2376,56.01
20,2001,200109,Samraong,828,3625,0,0,0,0,0,0,0,0,312,485,705,1935,124,371,24,75,591,1479,1.5545,2.7817,3.125,2.5025,83,10.0242,3.192848,177,1,21.376812,2086,57.54
20,2001,200110,Tuol Sdei,645,6019,0,0,12,10,0,0,0,0,280,360,487,2657,220,387,276,617,336,566,1.2857,4.3055,2.2355,1.6845,154,23.876,0,0,14,0,2311,38.4
20,2002,200201,Banteay Krang,703,3000,0,0,0,0,0,0,0,0,74,436,686,8508,97,1225,410,865,112,557,5.8919,12.4304,2.1098,4.9732,34,4.8364,0,68,29,9.672831,2400,80
20,2002,200202,Nhor,1686,2900,0,0,0,0,0,0,0,0,369,1197,973,5929,257,2599,427,982,666,1446,3.2439,6.9333,2.2998,2.1712,153,9.0747,85.12944,618,656,36.654804,2230,76.9
20,2002,200203,Khsaetr,2603,6600,0,0,0,0,0,0,0,0,1806,4064,2463,18065,821,3679,353,1194,2122,5816,2.2503,6.6212,3.3824,2.7408,456,17.5182,72.749392,437,552,16.788321,4365,66.14
20,2002,200204,Preah Ponlea,1226,2700,0,0,0,0,0,0,0,0,265,586,1087,9358,180,1175,712,1969,639,1535,2.2113,8.3133,2.7654,2.4022,313,25.5302,51.91793,471,51,38.417618,1918,71.04
20,2002,200205,Prey Thum,943,1985.3,0,0,0,0,0,0,0,0,130,437,367,2433,163,1062,385,946,462,912,3.3615,6.5943,2.4571,1.974,155,16.4369,21.606335,168,197,17.815483,1473,74.2
20,2002,200206,Reach Montir,898,2001,0,0,0,0,0,0,0,0,350,944,521,921,403,591,422,786,512,1044,2.6971,1.6364,1.8626,2.0391,303,33.7416,17.973856,250,6,27.839644,1414,70.66
20,2002,200207,Samlei,1697,4800,0,0,0,0,0,0,0,0,806,1477,1491,14046,433,1217,479,1025,1252,3187,1.8325,7.933,2.1399,2.5455,189,11.1373,14.3809,265,174,15.615793,3730,77.71
20,2002,200208,Samyaong,664,4175.5,0,0,0,0,0,0,0,0,302,901,651,3476,125,754,314,794,221,623,2.9834,5.451,2.5287,2.819,157,23.6446,0,81,10,12.198795,3185,76.28
20,2002,200209,Svay Ta Yean,2167,4288,0,0,0,0,0,0,0,0,636,1223,1870,5597,728,1590,659,1460,1088,2694,1.923,2.7664,2.2155,2.4761,473,21.8274,19.43662,579,1142,26.718966,3273,76.33
20,2002,200211,Thmei,1564,4000,0,0,0,0,0,0,0,0,154,732,958,3590,506,1889,520,1730,361,902,4.7532,3.7425,3.3269,2.4986,278,17.7749,82.115722,389,37,24.872123,3513,87.83
20,2002,200212,Tnaot,1720,4300,0,0,0,0,0,0,0,0,1042,1620,1346,6351,370,1172,394,909,1289,2393,1.5547,4.384,2.3071,1.8565,443,25.7558,23.803967,163,367,9.476744,2720,63.26
20,2003,200301,Bos Mon,1187,3290,0,0,45,60,0,0,0,0,716,1311,1162,7151,586,5718,523,773,565,1270,1.831,7.3621,1.478,2.2478,274,23.0834,0.478851,216,43,18.197136,2200,66.87
20,2003,200302,Thmea,868,1930,0,0,0,0,0,0,0,0,662,2388,728,3323,383,1475,525,950,504,829,3.6073,4.3186,1.8095,1.6448,251,28.9171,0,168,214,19.354839,1735,89.9
20,2003,200303,Kampong Chak,1282,2090,0,0,0,0,0,0,0,0,1066,1930,1146,5911,472,1492,581,1465,526,1302,1.8105,4.5754,2.5215,2.4753,243,18.9548,71.822742,229,654,17.862715,1730,82.78
20,2003,200304,Chrung Popel,1241,2320,0,0,0,0,0,0,0,0,730,1417,1090,7446,681,1447,744,1734,443,984,1.9411,5.0215,2.3306,2.2212,263,21.1926,0,300,132,24.174053,2126,91.64
20,2003,200305,Kampong Ampil,904,3090,0,0,0,0,0,0,0,0,661,1196,833,5837,348,1109,300,826,239,540,1.8094,5.8815,2.7533,2.2594,183,20.2434,0,223,33,24.668142,2100,67.96
20,2003,200306,Meun Chey,1592,2890,0,0,0,0,0,0,0,0,1178,1891,1469,6471,721,2026,777,1670,583,1495,1.6053,3.8799,2.1493,2.5643,662,41.5829,0.12747,260,225,16.331658,2510,86.85
20,2003,200307,Pong Tuek,1683,4160,0,0,0,0,0,0,0,0,1434,2919,1572,10970,897,2935,854,2089,761,2035,2.0356,5.6318,2.4461,2.6741,390,23.1729,0.121139,201,231,11.942959,3057,73.49
20,2003,200308,Sangkae,1236,2928.4,0,0,0,0,0,0,0,0,768,1144,1077,4545,427,868,930,2060,229,524,1.4896,3.5991,2.2151,2.2882,272,22.0065,3.827362,206,360,16.666667,2210,75.47
20,2003,200309,Svay Chek,1412,3230,0,0,0,0,0,0,0,0,926,1420,1149,3612,382,1270,941,1972,313,800,1.5335,3.1888,2.0956,2.5559,517,36.6147,11.307137,314,546,22.23796,2400,74.3
20,2003,200310,Thna Thnong,1504,2115,0,0,0,0,0,0,0,0,860,1295,1326,7863,360,716,222,540,1198,2720,1.5058,5.0884,2.4324,2.2705,720,47.8723,0,133,326,8.843085,2095,99.05
20,2004,200401,Ampil,1371,5968,0,0,1021,15,0,0,0,0,893,1413,1042,8609,178,892,571,1616,710,1877,1.5823,7.7877,2.8301,2.6437,686,50.0365,0,71,0,5.178702,1999,33.5
20,2004,200402,Andoung Pou,1372,2171,0,0,375,25,0,0,0,0,812,1214,1126,6573,396,1914,559,1397,428,1230,1.4951,5.5762,2.4991,2.8738,435,31.7055,0,306,16,22.303207,1810,83.37
20,2004,200403,Andoung Trabaek,1614,5576,0,0,137,9,0,0,0,0,357,960,722,4722,132,515,93,334,652,1401,2.6891,6.1323,3.5914,2.1488,1072,66.4188,0,101,17,6.257745,1750,31.38
20,2004,200404,Angk Prasrae,1571,2079,0,0,0,0,0,0,0,0,419,524,625,1746,194,444,368,860,273,566,1.2506,2.674,2.337,2.0733,845,53.7874,3.112155,343,126,21.833227,1747,84.03
20,2004,200405,Chantrei,2150,2505,0,0,0,0,0,0,0,0,1087,2090,1881,12021,577,2288,1235,2796,362,927,1.9227,5.8214,2.264,2.5608,1027,47.7674,0,760,157,35.348837,1883,75.17
20,2004,200406,Chrey Thum,2659,5438,0,0,149,15,0,0,0,0,1259,1663,2284,5600,681,1281,1205,2450,1372,2671,1.3209,2.3207,2.0332,1.9468,874,32.8695,0,742,30,27.905228,2500,45.97
20,2004,200407,Doung,2691,3080,0,0,52,15,0,0,0,0,1336,2532,2328,11477,261,1156,881,2315,1482,3757,1.8952,4.8795,2.6277,2.5351,1232,45.7822,0,482,94,17.911557,1781,57.82
20,2004,200408,Kampong Trach,2770,5550,0,0,0,0,0,0,0,0,1166,1975,2116,21974,383,3997,1151,2660,609,1680,1.6938,10.3926,2.311,2.7586,1182,42.6715,24.476021,655,84,23.646209,2502,45.08
20,2004,200409,Kokir,811,3860,0,0,1500,25,0,0,0,0,208,541,327,1618,24,125,102,331,90,390,2.601,4.9658,3.2451,4.3333,627,77.312,0,99,19,12.207152,590,15.28
20,2004,200410,Krasang,1251,1765.5,0,0,50,20,0,0,0,0,400,1215,1054,3182,208,724,413,1089,678,1618,3.0375,3.0951,2.6368,2.3864,680,54.3565,0,138,9,11.031175,1445,81.85
20,2004,200411,Mukh Da,2003,3021.7,0,0,2,4,0,0,0,0,1523,2444,1712,5833,843,4500,1324,2454,475,1135,1.6047,4.0442,1.8535,2.3895,797,39.7903,0.053191,415,142,20.718922,1865,61.72
20,2004,200412,Mream,2501,10450,0,0,0,0,0,0,0,0,1816,2904,1940,6444,621,1687,1380,2777,427,844,1.5991,3.1749,2.0123,1.9766,1080,43.1827,0,370,83,14.794082,2750,26.32
20,2004,200413,Sambuor,1268,2669,0,0,106,10,0,0,0,0,400,748,745,2609,78,365,261,566,695,1453,1.87,3.6136,2.1686,2.0906,455,35.8833,0,125,35,9.858044,1390,52.08
20,2004,200414,Sambatt Mean Chey,1678,3122.53,0,0,0,0,0,0,0,0,1028,1972,1270,3725,407,1172,895,1680,1067,1814,1.9183,2.9201,1.8771,1.7001,489,29.1418,1.139962,154,46,9.177592,1540,49.32
20,2004,200415,Trapeang Sdau,2288,4117,0,0,20,2.5,0,0,0,0,89,641,46,1290,1,300,0,0,0,0,7.2022,33.8298,0,0,1060,46.3287,0,294,82,12.84965,3140,76.27
20,2004,200416,Tras,1432,6300,0,0,1453,12,0,0,0,0,720,1453,1235,5615,148,779,412,1012,881,1943,2.0181,4.6233,2.4563,2.2054,531,37.081,0,157,78,10.963687,1118,17.75
20,2005,200501,Angk Ta Sou,1635,1372,0,0,0,0,0,0,0,0,1053,1891,1488,6734,415,1561,1208,2771,197,556,1.7958,4.3589,2.2939,2.8223,977,59.7554,0.062422,462,37,28.256881,1065,77.62
20,2005,200502,Basak,2060,4273.3,0,0,0,0,0,0,0,0,768,1507,661,1576,45,156,892,2089,770,1291,1.9622,2.4533,2.3419,1.6766,953,46.2621,2.227171,644,439,31.262136,3137,73.41
20,2005,200503,Chambak,2318,3065.95,0,0,0,0,0,0,0,0,860,1838,1640,7106,400,2464,1040,2329,126,336,2.1372,4.6912,2.2394,2.6667,1297,55.9534,0,137,231,5.910267,2367.17,77.21
20,2005,200504,Kampong Chamlang,2710,3500,0,0,0,0,0,0,0,0,1291,2337,2311,7007,437,1242,1532,3655,620,1080,1.8102,3.0018,2.3858,1.7419,1741,64.2435,13.027108,409,319,15.092251,2623,74.94
20,2005,200505,Ta Suos,2644,4176,0,0,0,0,0,0,0,0,1188,2812,209,8371,92,3959,1540,3663,314,716,2.367,40.9635,2.3786,2.2803,951,35.9682,35.635155,738,743,27.912254,3162.87,75.74
20,2005,200507,Chheu Teal,2652,2746,0,0,0,0,0,0,0,0,859,2069,1644,9463,526,2182,1378,3359,305,702,2.4086,5.3664,2.4376,2.3016,1199,45.2112,6.986358,640,60,24.13273,2154,78.44
