Com_Code,Commune,HH,RiField_Ha,Commune_S,Ratio
20210.00000000000,Rung Chrey,2298.00000000000,4750.00000000000,5407.00000000000,87.85000000000
130512.00000000000,Romoneiy,944.00000000000,776.00000000000,59239.94000000000,1.31000000000
171006.00000000000,Chreav,2175.00000000000,2225.00000000000,5763.00000000000,38.61000000000
20507.00000000000,Kaoh Chiveang,2442.00000000000,0.00000000000,19805.00000000000,0.00000000000
20201.00000000000,Ta Pung,3166.00000000000,5653.00000000000,6981.00000000000,80.98000000000
130504.00000000000,Rung Roeang,897.00000000000,634.00000000000,797312.00000000000,0.08000000000
190201.00000000000,Kaoh Preah,300.00000000000,525.00000000000,3058.00000000000,17.17000000000
170410.00000000000,Ruessei Lok,2811.00000000000,4500.00000000000,11369.00000000000,39.58000000000
170908.00000000000,Roluos,1611.00000000000,1061.00000000000,1247.96000000000,85.02000000000
190204.00000000000,Ou Mreah,506.00000000000,201.00000000000,10026.00000000000,2.00000000000
110201.00000000000,Nang Khi Lik,605.00000000000,8037.00000000000,10710000.00000000000,0.08000000000
170909.00000000000,Trapeang Thum,1649.00000000000,3189.00000000000,3809.00000000000,83.72000000000
171109.00000000000,Samraong,1966.00000000000,2000.00000000000,23485.00000000000,8.52000000000
20402.00000000000,Khnach Romeas,2306.00000000000,5700.00000000000,8600.00000000000,66.28000000000
20209.00000000000,Bansay Traeng,2263.00000000000,4610.00000000000,5010.00000000000,92.02000000000
170907.00000000000,Mean Chey,1167.00000000000,1170.00000000000,1800.00000000000,65.00000000000
20208.00000000000,Kouk Khmum,2836.00000000000,4169.00000000000,4453.00000000000,93.62000000000
60404.00000000000,Sakream,1773.00000000000,1769.00000000000,34492.00000000000,5.13000000000
60604.00000000000,Mean Rith,1421.00000000000,860.00000000000,83000.00000000000,1.04000000000
171106.00000000000,Khchas,1952.00000000000,2648.00000000000,2948.00000000000,89.82000000000
20401.00000000000,Bavel,5575.00000000000,3615.00000000000,5900.00000000000,61.27000000000
170904.00000000000,Kampong Phluk,650.00000000000,0.00000000000,12329.00000000000,0.00000000000
171102.00000000000,Dam Daek,2919.00000000000,2000.00000000000,2632.00000000000,75.99000000000
20505.00000000000,Peam Aek,3223.00000000000,4984.00000000000,5752.00000000000,86.65000000000
20501.00000000000,Preaek Norint,3126.00000000000,2250.00000000000,10777.00000000000,20.88000000000
60808.00000000000,Popok,1565.00000000000,4471.00000000000,31408.00000000000,14.24000000000
170411.00000000000,Sangvaeuy,2256.00000000000,3000.00000000000,19430.00000000000,15.44000000000
20504.00000000000,Preaek Luong,2224.00000000000,1197.00000000000,5884.00000000000,20.34000000000
171103.00000000000,Dan Run,2614.00000000000,3160.00000000000,5600.00000000000,56.43000000000
171105.00000000000,Kien Sangkae,2063.00000000000,3322.00000000000,5300.00000000000,62.68000000000
20803.00000000000,Ta Pon,3199.00000000000,6111.00000000000,12630.00000000000,48.38000000000
170405.00000000000,Kouk Thlok Kraom,2998.00000000000,3950.00000000000,6788.00000000000,58.19000000000
20406.00000000000,Kdol Ta Haen,2192.00000000000,13172.00000000000,35800.00000000000,36.79000000000
60607.00000000000,Sandan,2052.00000000000,1407.00000000000,28850.00000000000,4.88000000000
100401.00000000000,Boeng Char,638.00000000000,552.00000000000,106870.00000000000,0.52000000000
20203.00000000000,Ou Ta Ki,3766.00000000000,6500.75000000000,7431.69000000000,87.47000000000
21205.00000000000,Ta Saen,1437.00000000000,580.00000000000,5750.00000000000,10.09000000000
21206.00000000000,Ta Krei,2709.00000000000,2041.00000000000,3276.00000000000,62.30000000000
170408.00000000000,Pongro Kraom,1979.00000000000,4900.00000000000,11680.00000000000,41.95000000000
60402.00000000000,Kraya,1498.00000000000,3052.00000000000,17428.00000000000,17.51000000000
60606.00000000000,Ngan,1721.00000000000,1313.00000000000,20600.00000000000,6.37000000000
20205.00000000000,Anlong Run,1106.00000000000,5670.00000000000,8200.00000000000,69.15000000000
20503.00000000000,Preaek Khpob,2025.00000000000,1977.00000000000,2784.00000000000,71.01000000000
21204.00000000000,Trang,1724.00000000000,981.00000000000,5736.00000000000,17.10000000000
170403.00000000000,Kampong Kdei,2145.00000000000,2050.00000000000,2800.00000000000,73.21000000000
171104.00000000000,Kampong Khleang,2040.00000000000,150.00000000000,20973.00000000000,0.72000000000
20306.00000000000,Kdol Doun Teav,1874.00000000000,655.80000000000,959.63000000000,68.34000000000
20804.00000000000,Roka,1964.00000000000,2040.00000000000,3010.00000000000,67.77000000000
21203.00000000000,Ou Da,1492.00000000000,1076.00000000000,13286.00000000000,8.10000000000
20502.00000000000,Samraong Knong,2968.00000000000,1468.00000000000,2384.00000000000,61.58000000000
110205.00000000000,Srae Huy,414.00000000000,2462.00000000000,57650.00000000000,4.27000000000
20204.00000000000,Chrey,3368.00000000000,4420.00000000000,4920.00000000000,89.84000000000
21202.00000000000,Boeng Reang,2458.00000000000,348.00000000000,3702.00000000000,9.40000000000
20305.00000000000,Sla Kaet,1373.00000000000,27900.00000000000,45977.00000000000,60.68000000000
170407.00000000000,Lveaeng Ruessei,2580.00000000000,6563.00000000000,10967.00000000000,59.84000000000
20108.00000000000,Ta Kream,4100.00000000000,6966.00000000000,21955.00000000000,31.73000000000
20805.00000000000,Kampong Preah,2077.00000000000,5000.00000000000,12602.00000000000,39.68000000000
20304.00000000000,Chamkar Samraong,3249.00000000000,670.00000000000,1041.19000000000,64.35000000000
60605.00000000000,Mean Chey,1486.00000000000,847.70000000000,4540.20000000000,18.67000000000
60809.00000000000,Pralay,2725.00000000000,16906.00000000000,35000.00000000000,48.30000000000
20802.00000000000,Norea,1141.00000000000,400.00000000000,516.00000000000,77.52000000000
240202.00000000000,Stueng Trang,1962.00000000000,4490.00000000000,18413.00000000000,24.38000000000
20309.00000000000,Ou Char,2890.00000000000,450.00000000000,1096.71000000000,41.03000000000
20303.00000000000,Rotanak,2801.00000000000,180.00000000000,507.00000000000,35.50000000000
60405.00000000000,Sala Visai,2736.00000000000,6742.64000000000,28528.76000000000,23.63000000000
170412.00000000000,Spean Tnaot,2195.00000000000,4270.00000000000,19321.00000000000,22.10000000000
20701.00000000000,Sdau,2000.00000000000,3263.50000000000,25370.12000000000,12.86000000000
60813.00000000000,Trea,2624.00000000000,3024.00000000000,4440.00000000000,68.11000000000
60403.00000000000,Phan Nheum,1163.00000000000,1923.00000000000,11076.00000000000,17.36000000000
170402.00000000000,Chi Kraeng,1914.00000000000,2000.00000000000,5400.00000000000,37.04000000000
60407.00000000000,Tuol Kreul,989.00000000000,12876.00000000000,17853.00000000000,72.12000000000
20310.00000000000,Svay Pao,3262.00000000000,0.00000000000,200.00000000000,0.00000000000
20801.00000000000,Anlong Vil,4031.00000000000,2685.00000000000,3132.00000000000,85.73000000000
20301.00000000000,Tuol Ta Aek,3612.00000000000,8.50000000000,296.69700000000,2.86000000000
60406.00000000000,Sameakki,853.00000000000,1544.00000000000,7873.00000000000,19.61000000000
20605.00000000000,Chrey,2564.00000000000,7500.00000000000,44092.00000000000,17.01000000000
20302.00000000000,Preaek Preah Sdach,2527.00000000000,0.00000000000,294.45280000000,0.00000000000
20307.00000000000,Ou Mal,2270.00000000000,3038.13000000000,3820.68000000000,79.52000000000
110206.00000000000,Srae Sangkum,1240.00000000000,6200.00000000000,560000.00000000000,1.11000000000
60601.00000000000,Chheu Teal,1614.00000000000,1542.00000000000,10100.00000000000,15.27000000000
20308.00000000000,Voat Kor,2782.00000000000,1060.00000000000,3119.59000000000,33.98000000000
20809.00000000000,Ou Dambang Pir,2630.00000000000,1517.00000000000,1872.00000000000,81.04000000000
20808.00000000000,Ou Dambang Muoy,2611.00000000000,1340.00000000000,1514.00000000000,88.51000000000
170401.00000000000,Anlong Samnar,2527.00000000000,4300.00000000000,9640.00000000000,44.61000000000
21201.00000000000,Kamrieng,1450.00000000000,244.00000000000,6328.30000000000,3.86000000000
20806.00000000000,Kampong Preang,2182.00000000000,10716.00000000000,21040.00000000000,50.93000000000
20810.00000000000,Voat Ta Muem,3121.00000000000,1849.00000000000,3200.00000000000,57.78000000000
60401.00000000000,Doung,1365.00000000000,7619.40000000000,13463.75000000000,56.59000000000
20106.00000000000,Phnum Sampov,3437.00000000000,3379.00000000000,4653.00000000000,72.62000000000
240204.00000000000,Ou Andoung,1196.00000000000,511.50000000000,15042.00000000000,3.40000000000
110204.00000000000,Sokh Sant,597.00000000000,0.00000000000,0.00000000000,0.00000000000
60608.00000000000,Sochet,617.00000000000,4450.00000000000,48800.00000000000,9.12000000000
20104.00000000000,Chheu Teal,3662.00000000000,1718.00000000000,3955.00000000000,43.44000000000
20107.00000000000,Snoeng,3641.00000000000,6043.00000000000,9056.00000000000,66.73000000000
240201.00000000000,Sala Krau,1132.00000000000,3150.00000000000,10666.00000000000,29.53000000000
60609.00000000000,Tum Ring,1284.00000000000,792.12000000000,44786.32000000000,1.77000000000
60503.00000000000,Sambour,2840.00000000000,4650.00000000000,16684.00000000000,27.87000000000
100409.00000000000,Srae Chis,878.00000000000,850.00000000000,41730.00000000000,2.04000000000
60804.00000000000,Kampong Chen Cheung,1403.00000000000,1558.00000000000,2655.00000000000,58.68000000000
150105.00000000000,Ou Ta Paong,3324.00000000000,6344.00000000000,57515.00000000000,11.03000000000
60801.00000000000,Banteay Stoung,2308.00000000000,4188.59000000000,5550.37600000000,75.46000000000
20807.00000000000,Reang Kesei,1862.00000000000,6000.00000000000,10000.00000000000,60.00000000000
20103.00000000000,Bay Damram,1643.00000000000,3675.00000000000,4125.00000000000,89.09000000000
60603.00000000000,Klaeng,876.00000000000,713.00000000000,14700.00000000000,4.85000000000
20606.00000000000,Ta Loas,2075.00000000000,5300.00000000000,15873.00000000000,33.39000000000
60501.00000000000,Chhuk,2343.00000000000,4219.00000000000,10063.00000000000,41.93000000000
60810.00000000000,Preah Damrei,1518.00000000000,1655.00000000000,1833.00000000000,90.29000000000
60202.00000000000,Damrei Slab,861.00000000000,8236.71000000000,9481.71000000000,86.87000000000
20608.00000000000,Prey Touch,2212.00000000000,10362.00000000000,18871.00000000000,54.91000000000
100404.00000000000,Kaoh Khnhaer,959.00000000000,929.00000000000,21600.00000000000,4.30000000000
100403.00000000000,Kbal Damrei,1063.00000000000,883.00000000000,57810.00000000000,1.53000000000
20704.00000000000,Traeng,2666.00000000000,925.00000000000,1276.39000000000,72.47000000000
60806.00000000000,Msa Krang,2140.00000000000,4154.00000000000,7281.00000000000,57.05000000000
20102.00000000000,Kantueu Pir,1462.00000000000,1600.00000000000,4000.00000000000,40.00000000000
60502.00000000000,Koul,1146.00000000000,870.35000000000,12150.00000000000,7.16000000000
60811.00000000000,Rung Roeang,1156.00000000000,1167.82000000000,1327.00000000000,88.00000000000
240203.00000000000,Stueng Kach,2915.00000000000,0.00000000000,11288.00000000000,0.00000000000
60205.00000000000,Nipech,812.00000000000,2670.00000000000,8774.45000000000,30.43000000000
60805.00000000000,Kampong Chen Tboung,2024.00000000000,1484.00000000000,2432.16000000000,61.02000000000
20607.00000000000,Kakaoh,2790.00000000000,7270.00000000000,9452.00000000000,76.91000000000
150104.00000000000,Me Tuek,3135.00000000000,4860.50000000000,7765.50000000000,62.59000000000
20101.00000000000,Kantueu Muoy,1181.00000000000,4688.00000000000,6324.00000000000,74.13000000000
100402.00000000000,Kampong Cham,2016.00000000000,1434.00000000000,60490.00000000000,2.37000000000
60812.00000000000,Samprouch,2696.00000000000,8494.74000000000,22457.96000000000,37.83000000000
110401.00000000000,Krang Teh,452.00000000000,235.00000000000,79700.00000000000,0.29000000000
60803.00000000000,Chamna Leu,2156.00000000000,3050.00000000000,3177.00000000000,96.00000000000
110402.00000000000,Pu Chrey,939.00000000000,90.00000000000,228618.00000000000,0.04000000000
20105.00000000000,Chaeng Mean Chey,1795.00000000000,5482.00000000000,8377.00000000000,65.44000000000
21301.00000000000,Thipakdei,2010.00000000000,6580.00000000000,7065.00000000000,93.14000000000
60802.00000000000,Chamna Kraom,2534.00000000000,12708.00000000000,13233.00000000000,96.03000000000
240103.00000000000,Tuol Lvea,1418.00000000000,0.00000000000,10800.00000000000,0.00000000000
240101.00000000000,Pailin,2920.00000000000,200.00000000000,2000.00000000000,10.00000000000
240104.00000000000,Bar Yakha,729.00000000000,0.00000000000,11800.00000000000,0.00000000000
60807.00000000000,Peam Bang,612.00000000000,1485.00000000000,24352.00000000000,6.10000000000
60504.00000000000,Sraeung,1219.00000000000,1684.50000000000,28925.90000000000,5.82000000000
60208.00000000000,Tbaeng,2725.00000000000,8288.00000000000,14201.71000000000,58.36000000000
20702.00000000000,Andaeuk Haeb,1098.00000000000,92935.00000000000,1394233.00000000000,6.67000000000
240102.00000000000,Ou Ta Vau,2264.00000000000,0.00000000000,19700.00000000000,0.00000000000
60209.00000000000,Trapeang Ruessei,3886.00000000000,6812.95000000000,12818.35000000000,53.15000000000
60207.00000000000,San Kor,3373.00000000000,2862.00000000000,15950.00000000000,17.94000000000
60201.00000000000,Chey,997.00000000000,1819.00000000000,362122.00000000000,0.50000000000
150101.00000000000,Boeng Bat Kandaol,2389.00000000000,6169.00000000000,19700.00000000000,31.31000000000
60505.00000000000,Tang Krasau,2295.00000000000,4008.00000000000,10800.00000000000,37.11000000000
150107.00000000000,Snam Preah,3752.00000000000,6039.00000000000,18974.00000000000,31.83000000000
20604.00000000000,Ruessei Krang,3212.00000000000,14078.00000000000,14684.00000000000,95.87000000000
21303.00000000000,Hab,708.00000000000,3277.00000000000,3415.00000000000,95.96000000000
20703.00000000000,Phlov Meas,1355.00000000000,80.00000000000,12115.00000000000,0.66000000000
20602.00000000000,Kear,3469.00000000000,3811.00000000000,5379.00000000000,70.85000000000
21305.00000000000,Doun Ba,923.00000000000,7845.00000000000,19100.00000000000,41.07000000000
20601.00000000000,Moung,3201.00000000000,10198.00000000000,10751.00000000000,94.86000000000
21302.00000000000,Kaos Krala,799.00000000000,1263.00000000000,2700.00000000000,46.78000000000
60701.00000000000,Boeng Lvea,1408.00000000000,1864.48000000000,80800.00000000000,2.31000000000
60204.00000000000,Kampong Svay,2891.00000000000,5912.00000000000,8492.00000000000,69.62000000000
60705.00000000000,Kraya,2949.00000000000,1816.00000000000,87300.00000000000,2.08000000000
100407.00000000000,Sambour,1883.00000000000,1743.00000000000,11792.95000000000,14.78000000000
100408.00000000000,Sandan,1750.00000000000,1674.00000000000,9070.00000000000,18.46000000000
20603.00000000000,Prey Svay,3003.00000000000,10715.00000000000,11040.00000000000,97.06000000000
100607.00000000000,Sambok,1715.00000000000,1465.00000000000,24990.00000000000,5.86000000000
21304.00000000000,Preah Phos,775.00000000000,9955.00000000000,15820.00000000000,62.93000000000
20609.00000000000,Robas Mongkol,2765.00000000000,5651.00000000000,8926.00000000000,63.31000000000
100602.00000000000,Changkrang,855.00000000000,888.81000000000,22730.00000000000,3.91000000000
20906.00000000000,Mean Chey,1018.00000000000,0.00000000000,6816.00000000000,0.00000000000
150108.00000000000,Svay Doun Kaev,1390.00000000000,2149.00000000000,3120.00000000000,68.88000000000
20903.00000000000,Ou Samril,1303.00000000000,3300.00000000000,21156.00000000000,15.60000000000
21306.00000000000,Chhnal Moan,921.00000000000,35000.00000000000,49795.00000000000,70.29000000000
110101.00000000000,Chong Phlah,613.00000000000,195.00000000000,155665.00000000000,0.13000000000
150102.00000000000,Boeng Khnar,2913.00000000000,4528.00000000000,5373.00000000000,84.27000000000
60709.00000000000,Ti Pou,1974.00000000000,5185.00000000000,35162.00000000000,14.75000000000
100410.00000000000,Voadthonak,899.00000000000,599.00000000000,21000.00000000000,2.85000000000
60206.00000000000,Phat Sanday,1080.00000000000,49.00000000000,33143.89000000000,0.15000000000
60203.00000000000,Kampong Kou,1411.00000000000,11641.00000000000,27300.82000000000,42.64000000000
60308.00000000000,Prey Ta Hu,1485.00000000000,680.00000000000,998.10000000000,68.13000000000
60309.00000000000,Achar Leak,1477.00000000000,569.89000000000,855.64000000000,66.60000000000
60211.00000000000,Prey Kuy,1144.00000000000,1809.00000000000,3279.00000000000,55.17000000000
60210.00000000000,Kdei Doung,1132.00000000000,1796.35000000000,2091.67000000000,85.88000000000
100302.00000000000,Chrouy Banteay,2372.00000000000,2258.00000000000,47040.00000000000,4.80000000000
60710.00000000000,Tboung Krapeu,1269.00000000000,979.50000000000,2244.50000000000,43.64000000000
100610.00000000000,Thmei,2075.00000000000,2896.00000000000,4203.00000000000,68.90000000000
60306.00000000000,Kampong Krabau,1014.00000000000,463.00000000000,798.00000000000,58.02000000000
110404.00000000000,Bu Sra,984.00000000000,383.00000000000,56344.00000000000,0.68000000000
20907.00000000000,Ta Sanh,2013.00000000000,725.00000000000,1719.00000000000,42.18000000000
60303.00000000000,Kampong Roteh,1069.00000000000,594.85000000000,953.69000000000,62.37000000000
60301.00000000000,Damrei Choan Khla,1528.00000000000,1021.00000000000,1199.32000000000,85.13000000000
150203.00000000000,Kandieng,1385.00000000000,2132.00000000000,2562.00000000000,83.22000000000
60302.00000000000,Kampong Thum,553.00000000000,0.00000000000,872471.00000000000,0.00000000000
60304.00000000000,Ou Kanthor,1137.00000000000,2508.71000000000,3508.50000000000,71.50000000000
150306.00000000000,Kampong Pou,1430.00000000000,1010.00000000000,1629.00000000000,62.00000000000
150204.00000000000,Kanhchor,2265.00000000000,4850.00000000000,8543.00000000000,56.77000000000
20904.00000000000,Sung,1255.00000000000,2500.00000000000,6870.00000000000,36.39000000000
60704.00000000000,Kakaoh,2426.00000000000,5099.00000000000,9000.00000000000,56.66000000000
21401.00000000000,Preaek Chik,1716.00000000000,11012.00000000000,17384.00000000000,63.35000000000
60310.00000000000,Srayov,4334.00000000000,2904.09000000000,15558.79000000000,18.67000000000
150210.00000000000,Kaoh Chum,1681.00000000000,3050.00000000000,3550.00000000000,85.92000000000
20902.00000000000,Kampong Lpov,1300.00000000000,3290.00000000000,43001.00000000000,7.65000000000
60702.00000000000,Chroab,992.00000000000,2835.50000000000,3906.95000000000,72.58000000000
110502.00000000000,Sokh Dom,561.00000000000,430.00000000000,78172.00000000000,0.55000000000
21402.00000000000,Prey Tralach,1646.00000000000,15449.00000000000,32400.00000000000,47.68000000000
150308.00000000000,Ou Sandan,1174.00000000000,2387.00000000000,8892.00000000000,26.84000000000
110403.00000000000,Srae Ampum,316.00000000000,1200.00000000000,19720.00000000000,6.09000000000
150309.00000000000,Sna Ansa,1135.00000000000,1333.00000000000,10800.00000000000,12.34000000000
150207.00000000000,Svay Luong,1313.00000000000,964.00000000000,1190.00000000000,81.01000000000
150106.00000000000,Rumlech,1842.00000000000,4650.00000000000,6000.00000000000,77.50000000000
150110.00000000000,Trapeang chorng,4223.00000000000,4200.00000000000,9200.00000000000,45.65000000000
150103.00000000000,Khnar Totueng,1792.00000000000,5857.00000000000,6969.00000000000,84.04000000000
60708.00000000000,Tang Krasang,2760.00000000000,4193.00000000000,5273.00000000000,79.52000000000
150201.00000000000,Anlong Vil,1154.00000000000,2115.00000000000,5297.00000000000,39.93000000000
110103.00000000000,Srae Chhuk,654.00000000000,1735.00000000000,51481.00000000000,3.37000000000
100603.00000000000,Dar,1912.00000000000,1980.00000000000,13940.00000000000,14.20000000000
40404.00000000000,Phlov Tuk,761.00000000000,100.00000000000,20638.00000000000,0.48000000000
110503.00000000000,Spean Mean Chey,845.00000000000,2.00000000000,6.00000000000,33.33000000000
150301.00000000000,Anlong Tnaot,1972.00000000000,2300.00000000000,9200.00000000000,25.00000000000
60703.00000000000,Kampong Thma,2181.00000000000,3082.00000000000,3814.00000000000,80.81000000000
100605.00000000000,Kou Loab,985.00000000000,3697.22000000000,5140.00000000000,71.93000000000
60707.00000000000,Prasat,2013.00000000000,3500.00000000000,5450.00000000000,64.22000000000
110504.00000000000,Romonea,627.00000000000,90.00000000000,740.00000000000,12.16000000000
150504.00000000000,Phteah Prey,3402.00000000000,623.00000000000,1085.00000000000,57.42000000000
110102.00000000000,Memang,524.00000000000,997.00000000000,37953.00000000000,2.63000000000
150307.00000000000,Kbal Trach,2062.00000000000,2550.00000000000,13206.00000000000,19.31000000000
150209.00000000000,Veal,1148.00000000000,417.00000000000,467.33000000000,89.23000000000
100609.00000000000,Thma Kreae,1129.00000000000,726.00000000000,4500.00000000000,16.13000000000
150109.00000000000,Ta Lou,4483.00000000000,7811.24000000000,29104.72000000000,26.84000000000
150602.00000000000,Krapeu Pir,554.00000000000,8000.00000000000,59900.00000000000,13.36000000000
150303.00000000000,Boeng Kantuot,1437.00000000000,1688.00000000000,2172.00000000000,77.72000000000
40401.00000000000,Chranouk,1791.00000000000,2087.00000000000,2440.00000000000,85.53000000000
150508.00000000000,Banteay Dei,1261.00000000000,610.00000000000,1060.00000000000,57.55000000000
110301.00000000000,Dak Dam,363.00000000000,150.00000000000,75000.00000000000,0.20000000000
150302.00000000000,Ansa Chambak,1598.00000000000,2550.00000000000,2917.00000000000,87.42000000000
150507.00000000000,Svay At,986.00000000000,826.00000000000,1023.00000000000,80.74000000000
110501.00000000000,Monourom,312.00000000000,1500.00000000000,2600.00000000000,57.69000000000
60105.00000000000,Chaeung Daeung,2242.00000000000,3624.00000000000,8183.00000000000,44.29000000000
60706.00000000000,Pnov,545.00000000000,2096.00000000000,14656.00000000000,14.30000000000
150505.00000000000,Prey Nhi,1063.00000000000,438.00000000000,870.00000000000,50.34000000000
100307.00000000000,Saob,2118.00000000000,5084.00000000000,24980.00000000000,20.35000000000
100208.00000000000,Krakor,813.00000000000,535.00000000000,1330.00000000000,40.23000000000
60117.00000000000,Tnaot Chum,1908.00000000000,3765.00000000000,3837.00000000000,98.12000000000
150503.00000000000,Lolok Sa,1959.00000000000,1768.00000000000,2347.00000000000,75.33000000000
60101.00000000000,Bak Sna,1424.00000000000,1508.30000000000,4539.00000000000,33.23000000000
150506.00000000000,Roleab,3150.00000000000,3239.00000000000,4498.00000000000,72.01000000000
60111.00000000000,Krava,2294.00000000000,1874.00000000000,4800.00000000000,39.04000000000
100207.00000000000,Kaoh Trong,342.00000000000,113.00000000000,223.00000000000,50.67000000000
100210.00000000000,Ou Ruessei,2521.00000000000,1043.00000000000,2940.00000000000,35.48000000000
150311.00000000000,Tnaot Chum,2698.00000000000,3150.00000000000,17366.92000000000,18.14000000000
20901.00000000000,Ta Taok,674.00000000000,48.44000000000,7771.00000000000,0.62000000000
150403.00000000000,Phteah Rung,3598.00000000000,4403.57000000000,8793.45000000000,50.08000000000
100505.00000000000,Svay Chreah,2314.00000000000,2045.00000000000,69400.00000000000,2.95000000000
40102.00000000000,Chhnok Tru,950.00000000000,380.00000000000,6123.00000000000,6.21000000000
40406.00000000000,Pralay Meas,1021.00000000000,240.00000000000,12800.00000000000,1.88000000000
150401.00000000000,Bak Chenhchien,1429.00000000000,1664.00000000000,1952.00000000000,85.25000000000
150501.00000000000,Chamraeun Phal,1493.00000000000,4506.00000000000,5196.00000000000,86.72000000000
60102.00000000000,Ballangk,3616.00000000000,2006.00000000000,3024.00000000000,66.34000000000
150407.00000000000,Samraong,2939.00000000000,1855.00000000000,2949.00000000000,62.90000000000
31514.00000000000,Tuol Sambuor,1098.00000000000,650.00000000000,15040.00000000000,4.32000000000
100604.00000000000,Kantuot,1320.00000000000,925.00000000000,4155.00000000000,22.26000000000
40111.00000000000,Trapeang Chan,1248.00000000000,1200.00000000000,3992.00000000000,30.06000000000
100209.00000000000,Kracheh,1403.00000000000,210.00000000000,390.00000000000,53.85000000000
60108.00000000000,Chong Doung,2778.00000000000,8008.00000000000,11689.00000000000,68.51000000000
31506.00000000000,Ou Mlu,2239.00000000000,776.00000000000,956.00000000000,81.17000000000
31503.00000000000,Dang Kdar,2427.00000000000,1711.00000000000,17200.00000000000,9.95000000000
60110.00000000000,Kokir Thum,2094.00000000000,4750.00000000000,16000.00000000000,29.69000000000
40103.00000000000,Chak,735.00000000000,1110.00000000000,1412.27000000000,78.60000000000
100211.00000000000,Roka Kandal,1148.00000000000,607.00000000000,2200.00000000000,27.59000000000
40104.00000000000,Khon Rang,1746.00000000000,1700.00000000000,2753.60000000000,61.74000000000
110302.00000000000,Saen Monourom,629.00000000000,22.00000000000,78571.00000000000,0.03000000000
100301.00000000000,Chambak,1797.00000000000,640.00000000000,10060.00000000000,6.36000000000
100305.00000000000,Preaek Prasab,3093.00000000000,1470.00000000000,17380.00000000000,8.46000000000
100306.00000000000,Ruessei Kaev,1452.00000000000,374.00000000000,9807.00000000000,3.81000000000
40402.00000000000,Dar,1609.00000000000,2940.00000000000,8500.00000000000,34.59000000000
40110.00000000000,Ponley,1719.00000000000,1128.00000000000,1446.00000000000,78.01000000000
150404.00000000000,Prongil,2263.00000000000,1600.00000000000,50350.00000000000,3.18000000000
100601.00000000000,Bos Leav,1573.00000000000,1112.00000000000,6420.00000000000,17.32000000000
100608.00000000000,Thma Andaeuk,979.00000000000,817.00000000000,53500.00000000000,1.53000000000
40105.00000000000,Kampong Preah Kokir,458.00000000000,865.00000000000,1499.00000000000,57.71000000000
150603.00000000000,Anlong Reab,1031.00000000000,15.00000000000,15066.00000000000,0.10000000000
31501.00000000000,Areaks Tnot,2173.00000000000,1381.50000000000,16292.32800000000,8.48000000000
40107.00000000000,Phsar,1275.00000000000,2999.00000000000,3449.00000000000,86.95000000000
60104.00000000000,Boeng,2213.00000000000,1703.00000000000,4800.00000000000,35.48000000000
40109.00000000000,Popel,1191.00000000000,1190.00000000000,1315.00000000000,90.49000000000
60103.00000000000,Baray,2628.00000000000,4963.00000000000,16390.00000000000,30.28000000000
40108.00000000000,Pech Changvar,804.00000000000,1650.00000000000,5740.00000000000,28.75000000000
150604.00000000000,Pramaoy,1349.00000000000,2200.00000000000,44170.00000000000,4.98000000000
110105.00000000000,Srae Preah,398.00000000000,587.00000000000,441204.00000000000,0.13000000000
40106.00000000000,Melum,991.00000000000,1794.00000000000,3084.00000000000,58.17000000000
60107.00000000000,Chhuk Khsach,2916.00000000000,2544.00000000000,4812.00000000000,52.87000000000
40405.00000000000,Pou,1197.00000000000,1660.00000000000,3946.00000000000,42.07000000000
31504.00000000000,Khpob Ta Nguon,1988.00000000000,484.00000000000,9599.00000000000,5.04000000000
100606.00000000000,Kaoh Chraeng,492.00000000000,31.00000000000,468.00000000000,6.62000000000
150310.00000000000,Svay Sa,1514.00000000000,3420.42000000000,7873.75000000000,43.44000000000
100501.00000000000,Khsuem,2087.00000000000,2000.00000000000,92780.00000000000,2.16000000000
150605.00000000000,Thma Da,426.00000000000,1720.00000000000,80968.00000000000,2.12000000000
150304.00000000000,Chheu Tom,3331.00000000000,3777.00000000000,19859.00000000000,19.02000000000
30208.00000000000,Ta Prok,1315.00000000000,761.00000000000,2621.10000000000,29.03000000000
100308.00000000000,Ta Mau,1677.00000000000,626.00000000000,12451.46400000000,5.03000000000
100303.00000000000,Kampong Kor,1317.00000000000,690.00000000000,4810.00000000000,14.35000000000
30202.00000000000,Chamkar Andoung,3377.00000000000,315.00000000000,9150.00000000000,3.44000000000
40407.00000000000,Samraong Saen,379.00000000000,118.00000000000,305.00000000000,38.69000000000
150402.00000000000,Leach,1769.00000000000,620.00000000000,2238.00000000000,27.70000000000
40101.00000000000,Anhchanh Rung,1235.00000000000,4646.30000000000,5184.30000000000,89.62000000000
30204.00000000000,Lvea Leu,1594.00000000000,68650.00000000000,167460.00000000000,40.99000000000
30205.00000000000,Spueu,3641.00000000000,1632.00000000000,587142.00000000000,0.28000000000
31510.00000000000,Preak Kak,6267.00000000000,1111.00000000000,13800.00000000000,8.05000000000
60118.00000000000,Triel,3805.00000000000,5423.00000000000,11305.00000000000,47.97000000000
40408.00000000000,Svay Rumpear,1327.00000000000,2109.00000000000,8000.00000000000,26.36000000000
40612.00000000000,Svay Chrum,3289.00000000000,5070.00000000000,8587.00000000000,59.04000000000
