Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_PerHH,TOP_HH,Rounds,Scale
Kampong Speu,Phnum Sruoch,Choam Sangkae,5060202.00000000000,Doung,18.00000000000,21.00000000000,0.09700000000,0.11400000000,0.21100000000,39.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Choam Sangkae,5060203.00000000000,Ta Ney,6.00000000000,9.00000000000,0.08000000000,0.12000000000,0.20000000000,15.00000000000,2011,2
Kampong Speu,Phnum Sruoch,Choam Sangkae,5060204.00000000000,Prey Ruessei,31.00000000000,18.00000000000,0.13500000000,0.07800000000,0.21300000000,49.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Choam Sangkae,5060205.00000000000,Kbal Tuek Kraom,11.00000000000,18.00000000000,0.07200000000,0.11800000000,0.19000000000,29.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Choam Sangkae,5060206.00000000000,Thmei,28.00000000000,20.00000000000,0.10400000000,0.07500000000,0.17900000000,48.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Choam Sangkae,5060207.00000000000,Sala,8.00000000000,18.00000000000,0.06300000000,0.14200000000,0.20500000000,26.00000000000,2011,2
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060301.00000000000,Peam Khvav,16.00000000000,9.00000000000,0.09000000000,0.05100000000,0.14100000000,25.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060302.00000000000,Sambuor,19.00000000000,1.00000000000,0.17800000000,0.00900000000,0.18700000000,20.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060303.00000000000,Damnak Trach,21.00000000000,11.00000000000,0.12400000000,0.06500000000,0.18800000000,32.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060304.00000000000,Mean Chey,25.00000000000,7.00000000000,0.12200000000,0.03400000000,0.15600000000,32.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060305.00000000000,Dambouk Rung,9.00000000000,0.00000000000,0.09600000000,0.00000000000,0.09600000000,9.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060306.00000000000,Trapeang Khlong,8.00000000000,12.00000000000,0.05300000000,0.08000000000,0.13300000000,20.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060307.00000000000,Teaklarhok,5.00000000000,3.00000000000,0.07600000000,0.04500000000,0.12100000000,8.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060308.00000000000,Teakthla,14.00000000000,16.00000000000,0.11800000000,0.13400000000,0.25200000000,30.00000000000,2011,1
Kampong Speu,Phnum Sruoch,Dambouk Rung,5060309.00000000000,Trapangthom,9.00000000000,7.00000000000,0.17600000000,0.13700000000,0.31400000000,16.00000000000,2011,1
