Province,District,Commune,Vil_Code,Village,L1_HH,L2_HH,L1_Per_HH,L2_Per_HH,TOT_PerHH,TOP_HH,Rounds,Scale
Ratanak Kiri,Andoung Meas,Nhang,16010312,Nhang,17,5,0.304,0.089,0.393,22,2011,1
Ratanak Kiri,Andoung Meas,Ta Lav,16010401,Ta Lav,13,30,0.101,0.233,0.333,43,2011,1
Ratanak Kiri,Andoung Meas,Ta Lav,16010402,In,12,8,0.171,0.114,0.286,20,2011,1
Ratanak Kiri,Andoung Meas,Ta Lav,16010403,Ka Nat,21,42,0.101,0.202,0.303,63,2011,2
Ratanak Kiri,Andoung Meas,Ta Lav,16010404,Kak,12,37,0.112,0.346,0.458,49,2011,2
Ratanak Kiri,Andoung Meas,Ta Lav,16010405,Ka Nang,3,20,0.037,0.247,0.284,23,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Kachanh,16020101,Phum Muoy,79,57,0.232,0.167,0.399,136,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Kachanh,16020102,Phum Pir,139,62,0.227,0.101,0.328,201,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Kachanh,16020103,Phum Bei,27,35,0.11,0.142,0.252,62,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Kachanh,16020104,Phum Buon,62,68,0.193,0.211,0.404,130,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Labansiek,16020201,Phum Muoy,27,75,0.013,0.037,0.051,102,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Labansiek,16020202,Phum Pir,10,27,0.05,0.136,0.186,37,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Labansiek,16020203,Phum Bei,6,28,0.015,0.071,0.086,34,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Labansiek,16020204,Phum Buon,0,21,0,0.123,0.123,21,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Labansiek,16020205,Phum Pram,33,21,0.119,0.076,0.194,54,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Labansiek,16020206,Phum Prammuoy,2,26,0.012,0.15,0.162,28,2011,2
Ratanak Kiri,Krong Ban Lung,Sangkat Labansiek,16020207,Phum Prampir,1,4,0.006,0.023,0.029,5,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Yeak Laom,16020301,Lon,3,21,0.024,0.168,0.192,24,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Yeak Laom,16020302,Phnum,1,24,0.024,0.571,0.595,25,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Yeak Laom,16020303,Sel,5,7,0.069,0.097,0.167,12,2011,1
Ratanak Kiri,Krong Ban Lung,Sangkat Yeak Laom,16020304,La Pou,32,37,0.212,0.245,0.457,69,2011,2
Ratanak Kiri,Krong Ban Lung,Sangkat Yeak Laom,16020305,Chri,5,13,0.035,0.09,0.125,18,2011,1
Ratanak Kiri,Bar Kaev,Kak,16030101,Leu Touch,2,17,0.033,0.283,0.317,19,2011,1
Ratanak Kiri,Bar Kaev,Kak,16030102,Sala,3,12,0.041,0.162,0.203,15,2011,2
Ratanak Kiri,Bar Kaev,Kak,16030103,Ka Chak,2,26,0.015,0.2,0.215,28,2011,1
Ratanak Kiri,Bar Kaev,Kak,16030104,Kak,11,7,0.092,0.058,0.15,18,2011,2
Ratanak Kiri,Bar Kaev,Kak,16030105,Yeun,3,14,0.016,0.075,0.091,17,2011,1
Ratanak Kiri,Bar Kaev,Kak,16030106,Chrung,0,8,0,0.078,0.078,8,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030201,Reu Han,0,21,0,0.191,0.191,21,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030202,Leu Yuon,13,26,0.09,0.179,0.269,39,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030203,Krieng,3,44,0.021,0.312,0.333,47,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030204,Tien,4,17,0.047,0.198,0.244,21,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030205,Pa Ar,8,24,0.068,0.205,0.274,32,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030206,Pa Lae,8,10,0.125,0.156,0.281,18,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030207,Ray,5,26,0.05,0.257,0.307,31,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030208,Chrung,0,12,0,0.138,0.138,12,2011,1
Ratanak Kiri,Bar Kaev,Keh Chong,16030209,Sa Leav,0,10,0,0.345,0.345,10,2011,1
Ratanak Kiri,Bar Kaev,La Minh,16030301,Trom,27,23,0.172,0.146,0.318,50,2011,1
Ratanak Kiri,Bar Kaev,La Minh,16030302,Su,5,19,0.058,0.221,0.279,24,2011,1
Ratanak Kiri,Bar Kaev,La Minh,16030303,Nhol,6,21,0.087,0.304,0.391,27,2011,1
Ratanak Kiri,Bar Kaev,La Minh,16030304,Khmang,9,30,0.091,0.303,0.394,39,2011,1
Ratanak Kiri,Bar Kaev,La Minh,16030305,Phum Muoy,16,65,0.035,0.143,0.178,81,2011,1
Ratanak Kiri,Bar Kaev,Lung Khung,16030401,Lung Khung,25,35,0.085,0.119,0.204,60,2011,2
Ratanak Kiri,Bar Kaev,Lung Khung,16030402,Pa Ar,5,28,0.035,0.196,0.231,33,2011,1
Ratanak Kiri,Bar Kaev,Lung Khung,16030403,Pa Yang,5,39,0.045,0.348,0.393,44,2011,1
Ratanak Kiri,Bar Kaev,Lung Khung,16030404,Chreak,6,13,0.073,0.159,0.232,19,2011,1
Ratanak Kiri,Bar Kaev,Saeung,16030501,Ya Sam,21,3,0.175,0.025,0.2,24,2011,1
Ratanak Kiri,Bar Kaev,Saeung,16030502,Saeung,5,27,0.042,0.229,0.271,32,2011,1
Ratanak Kiri,Bar Kaev,Saeung,16030503,Chaet,16,7,0.147,0.064,0.211,23,2011,1
Ratanak Kiri,Bar Kaev,Saeung,16030504,Kli,14,13,0.171,0.159,0.329,27,2011,1
Ratanak Kiri,Bar Kaev,Saeung,16030505,Yaem,19,19,0.098,0.098,0.197,38,2011,1
Ratanak Kiri,Bar Kaev,Saeung,16030506,Smach,4,6,0.089,0.133,0.222,10,2011,1
Ratanak Kiri,Bar Kaev,Ting Chak,16030601,Tuy,25,47,0.176,0.331,0.507,72,2011,2
Ratanak Kiri,Bar Kaev,Ting Chak,16030602,Kab,14,20,0.097,0.139,0.236,34,2011,1
Ratanak Kiri,Bar Kaev,Ting Chak,16030603,Lut,30,48,0.16,0.255,0.415,78,2011,2
Ratanak Kiri,Bar Kaev,Ting Chak,16030604,Pa Nal,9,23,0.094,0.24,0.333,32,2011,1
Ratanak Kiri,Bar Kaev,Ting Chak,16030605,Chak,0,0,0,0,0,0,2011,2
Ratanak Kiri,Koun Mom,Serei Mongkol,16040101,Srae Pok,8,15,0.041,0.076,0.117,23,2011,1
Ratanak Kiri,Koun Mom,Serei Mongkol,16040102,Srae Pok Touch,8,13,0.059,0.096,0.154,21,2011,1
Ratanak Kiri,Koun Mom,Serei Mongkol,16040103,Neang Dei,2,4,0.05,0.1,0.15,6,2011,1
Ratanak Kiri,Koun Mom,Srae Angkrorng,16040201,Phum Muoy,4,7,0.038,0.066,0.104,11,2011,1
Ratanak Kiri,Koun Mom,Srae Angkrorng,16040202,Phum Pir,4,7,0.031,0.054,0.085,11,2011,1
Ratanak Kiri,Koun Mom,Srae Angkrorng,16040203,Phum Bei,7,27,0.055,0.211,0.266,34,2011,1
Ratanak Kiri,Koun Mom,Ta Ang,16040301,Ta Ang Ka Te,1,16,0.006,0.09,0.096,17,2011,1
Ratanak Kiri,Koun Mom,Ta Ang,16040302,Ta Ang Pok,3,24,0.016,0.126,0.142,27,2011,1
Ratanak Kiri,Koun Mom,Ta Ang,16040303,Tus,3,29,0.021,0.203,0.224,32,2011,1
Ratanak Kiri,Koun Mom,Ta Ang,16040304,Soek,5,29,0.033,0.191,0.224,34,2011,1
Ratanak Kiri,Koun Mom,Ta Ang,16040305,Ta Kab,5,20,0.03,0.12,0.151,25,2011,1
Ratanak Kiri,Koun Mom,Toen,16040401,Teun,5,11,0.017,0.037,0.054,16,2011,1
Ratanak Kiri,Koun Mom,Toen,16040402,La En,15,27,0.103,0.185,0.288,42,2011,1
Ratanak Kiri,Koun Mom,Toen,16040403,Ta Heuy,18,29,0.106,0.171,0.276,47,2011,1
Ratanak Kiri,Koun Mom,Toen,16040404,Kam Bak,10,12,0.085,0.103,0.188,22,2011,1
Ratanak Kiri,Koun Mom,Trapeang Chres,16040501,Phum Muoy,44,16,0.158,0.058,0.216,60,2011,1
Ratanak Kiri,Koun Mom,Trapeang Chres,16040502,Phum Pir,35,23,0.177,0.116,0.293,58,2011,1
Ratanak Kiri,Koun Mom,Trapeang Chres,16040503,Ou Plong,11,10,0.028,0.025,0.053,21,2011,1
Ratanak Kiri,Koun Mom,Trapeang Chres,16040504,Ko Hokseb,16,14,0.087,0.077,0.164,30,2011,1
Ratanak Kiri,Koun Mom,Trapeang Chres,16040505,Sangkum,16,17,0.193,0.205,0.398,33,2011,1
Ratanak Kiri,Koun Mom,Trapeang Kraham,16040601,Phum Muoy,17,33,0.096,0.186,0.282,50,2011,1
Ratanak Kiri,Koun Mom,Trapeang Kraham,16040602,Phum Pir,30,17,0.309,0.175,0.485,47,2011,1
Ratanak Kiri,Koun Mom,Trapeang Kraham,16040603,Phum Bei,31,57,0.096,0.176,0.272,88,2011,1
Ratanak Kiri,Lumphat,Chey Otdam,16050101,Ou Kan,16,14,0.213,0.187,0.4,30,2011,1
Ratanak Kiri,Lumphat,Chey Otdam,16050102,Srae Chhuk,7,12,0.056,0.097,0.153,19,2011,1
Ratanak Kiri,Lumphat,Chey Otdam,16050103,Sam Kha,10,10,0.112,0.112,0.225,20,2011,1
Ratanak Kiri,Lumphat,Chey Otdam,16050104,Dei Lou,16,24,0.109,0.163,0.272,40,2011,1
Ratanak Kiri,Lumphat,Chey Otdam,16050105,Thmei,25,38,0.14,0.212,0.352,63,2011,1
Ratanak Kiri,Lumphat,Chey Otdam,16050106,Lumphat,13,43,0.06,0.2,0.26,56,2011,2
Ratanak Kiri,Lumphat,Ka Laeng,16050201,Sayos,49,24,0.156,0.076,0.232,73,2011,2
Ratanak Kiri,Lumphat,Ka Laeng,16050202,Ka Laeng,15,36,0.093,0.222,0.315,51,2011,2
Ratanak Kiri,Lumphat,Ka Laeng,16050203,Ka Nang Ket,8,23,0.088,0.253,0.341,31,2011,1
Ratanak Kiri,Lumphat,Lbang Muoy,16050301,Kam Phlenh,24,25,0.197,0.205,0.402,49,2011,1
Ratanak Kiri,Lumphat,Lbang Muoy,16050302,Ta Tueng,16,16,0.184,0.184,0.368,32,2011,1
Ratanak Kiri,Lumphat,Lbang Muoy,16050303,Ka Tieng,18,26,0.142,0.205,0.346,44,2011,1
Ratanak Kiri,Lumphat,Lbang Muoy,16050304,Ka Lorng,8,15,0.125,0.234,0.359,23,2011,1
Ratanak Kiri,Lumphat,Lbang Pir,16050401,Ka Tieng,25,22,0.189,0.167,0.356,47,2011,1
Ratanak Kiri,Lumphat,Lbang Pir,16050402,Ka Chanh,29,12,0.221,0.092,0.313,41,2011,1
Ratanak Kiri,Lumphat,Ba Tang,16050501,Ul,29,18,0.234,0.145,0.379,47,2011,1
Ratanak Kiri,Lumphat,Ba Tang,16050502,Pruok,51,42,0.223,0.183,0.406,93,2011,2
Ratanak Kiri,Lumphat,Ba Tang,16050503,Ba Tang,21,55,0.117,0.306,0.422,76,2011,2
Ratanak Kiri,Lumphat,Ba Tang,16050504,Chang Rea,28,67,0.08,0.19,0.27,95,2011,2
Ratanak Kiri,Lumphat,Seda,16050601,Thmei,12,29,0.062,0.151,0.214,41,2011,1
Ratanak Kiri,Lumphat,Seda,16050602,Pa Tat,9,18,0.093,0.186,0.278,27,2011,1
Ratanak Kiri,Lumphat,Seda,16050603,Kaeng San,6,10,0.056,0.093,0.148,16,2011,1
Ratanak Kiri,Lumphat,Seda,16050604,Samot Leu,18,40,0.106,0.235,0.341,58,2011,2
Ratanak Kiri,Lumphat,Seda,16050605,Pom,6,23,0.06,0.23,0.29,29,2011,1
Ratanak Kiri,Lumphat,Seda,16050606,Nang Hai,22,20,0.1,0.09,0.19,42,2011,1
Ratanak Kiri,Lumphat,Seda,16050607,Samot Kraom,3,15,0.018,0.088,0.106,18,2011,1
Ratanak Kiri,Ou Chum,Cha Ung,16060101,Cha Ung Ket,4,8,0.05,0.1,0.15,12,2011,1
Ratanak Kiri,Ou Chum,Cha Ung,16060102,Cha Ung Chan,10,14,0.069,0.097,0.166,24,2011,1
Ratanak Kiri,Ou Chum,Cha Ung,16060103,Thuoy Ampil,2,14,0.011,0.08,0.091,16,2011,1
Ratanak Kiri,Ou Chum,Cha Ung,16060104,Thuoy Tum,12,4,0.109,0.036,0.145,16,2011,1
Ratanak Kiri,Ou Chum,Cha Ung,16060105,Cha Ung Kao,4,13,0.024,0.077,0.101,17,2011,1
Ratanak Kiri,Ou Chum,Pouy,16060201,Mas,6,10,0.125,0.208,0.333,16,2011,1
Ratanak Kiri,Ou Chum,Pouy,16060202,Kan Chheung,1,23,0.011,0.247,0.258,24,2011,1
Ratanak Kiri,Ou Chum,Pouy,16060203,Kreh,10,10,0.128,0.128,0.256,20,2011,1
Ratanak Kiri,Ou Chum,Pouy,16060204,Ta Ngeach,10,6,0.192,0.115,0.308,16,2011,1
Ratanak Kiri,Ou Chum,Pouy,16060205,Svay,2,21,0.024,0.256,0.28,23,2011,2
Ratanak Kiri,Ou Chum,Pouy,16060206,Khmaeng,10,25,0.085,0.212,0.297,35,2011,1
Ratanak Kiri,Ou Chum,Pouy,16060207,Krala,43,37,0.228,0.196,0.423,80,2011,2
Ratanak Kiri,Ou Chum,Pouy,16060208,Kang Koy,0,15,0,0.375,0.375,15,2011,1
Ratanak Kiri,Ou Chum,Aekakpheap,16060301,Pa Chon Thum,6,7,0.025,0.029,0.053,13,2011,1
Ratanak Kiri,Ou Chum,Aekakpheap,16060302,Ph'ar,10,8,0.074,0.059,0.132,18,2011,1
Ratanak Kiri,Ou Chum,Aekakpheap,16060303,Oum,6,2,0.079,0.026,0.105,8,2011,1
Ratanak Kiri,Ou Chum,Aekakpheap,16060304,Krouch,12,13,0.09,0.097,0.187,25,2011,2
Ratanak Kiri,Ou Chum,Kalai,16060401,Kalai Muoy,9,8,0.108,0.096,0.205,17,2011,1
Ratanak Kiri,Ou Chum,Kalai,16060402,Kalai Pir,10,20,0.07,0.14,0.21,30,2011,1
Ratanak Kiri,Ou Chum,Kalai,16060403,Kalai Bei,12,10,0.12,0.1,0.22,22,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060501,Ou Chum,2,8,0.014,0.057,0.071,10,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060502,Tharang Chong,3,12,0.023,0.093,0.116,15,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060503,Tharang Svay,8,17,0.065,0.137,0.202,25,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060504,L'eun Kreaeng,3,17,0.024,0.136,0.16,20,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060505,L'eun Chong,4,15,0.043,0.163,0.207,19,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060506,Tang Pleng,2,25,0.018,0.227,0.245,27,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060507,Tang Kamal,1,25,0.006,0.157,0.164,26,2011,1
Ratanak Kiri,Ou Chum,Ou Chum,16060508,L'eun Kangmis,2,26,0.019,0.241,0.259,28,2011,1
Ratanak Kiri,Ou Chum,Sameakki,16060601,Ka Meaen,23,23,0.111,0.111,0.221,46,2011,1
Ratanak Kiri,Ou Chum,Sameakki,16060603,Prak,21,30,0.134,0.191,0.325,51,2011,2
Ratanak Kiri,Ou Chum,Sameakki,16060604,Nhu,16,22,0.109,0.15,0.259,38,2011,1
Ratanak Kiri,Ou Chum,Sameakki,16060605,Ping,22,18,0.265,0.217,0.482,40,2011,1
Ratanak Kiri,Ou Chum,L'ak,16060701,L'ak,9,8,0.051,0.045,0.096,17,2011,1
Ratanak Kiri,Ou Chum,L'ak,16060702,Kralong,5,5,0.076,0.076,0.152,10,2011,1
Ratanak Kiri,Ou Chum,L'ak,16060703,Kouk,1,15,0.007,0.109,0.116,16,2011,1
Ratanak Kiri,Ou Chum,L'ak,16060704,Kam,6,9,0.035,0.053,0.088,15,2011,1
Ratanak Kiri,Ou Chum,L'ak,16060705,Phum Pir,10,8,0.076,0.061,0.136,18,2011,1
Ratanak Kiri,Ou Ya Dav,Bar Kham,16070101,Tung,0,9,0,0.136,0.136,9,2011,1
Ratanak Kiri,Ou Ya Dav,Bar Kham,16070102,Del,0,7,0,0.292,0.292,7,2011,1
Ratanak Kiri,Ou Ya Dav,Bar Kham,16070103,Plor,3,7,0.03,0.07,0.1,10,2011,1
Ratanak Kiri,Ou Ya Dav,Bar Kham,16070104,Kok Pnong,6,10,0.058,0.097,0.155,16,2011,1
Ratanak Kiri,Ou Ya Dav,Bar Kham,16070105,Ta Kok Chray,3,10,0.032,0.106,0.138,13,2011,1
Ratanak Kiri,Ou Ya Dav,Bar Kham,16070106,Pril,3,8,0.045,0.121,0.167,11,2011,1
Ratanak Kiri,Ou Ya Dav,Lum Choar,16070201,Pra Lai,3,13,0.031,0.134,0.165,16,2011,1
Ratanak Kiri,Ou Ya Dav,Lum Choar,16070202,Ka Te,7,15,0.059,0.127,0.186,22,2011,1
Ratanak Kiri,Ou Ya Dav,Lum Choar,16070203,Trang,3,8,0.077,0.205,0.282,11,2011,1
Ratanak Kiri,Ou Ya Dav,Lum Choar,16070204,Un,5,16,0.017,0.053,0.07,21,2011,1
Ratanak Kiri,Ou Ya Dav,Pak Nhai,16070301,Pak Thum,11,27,0.046,0.113,0.16,38,2011,1
Ratanak Kiri,Ou Ya Dav,Pak Nhai,16070302,Pak Touch,0,11,0,0.12,0.12,11,2011,1
Ratanak Kiri,Ou Ya Dav,Pak Nhai,16070303,Pak Por,5,13,0.049,0.126,0.175,18,2011,1
Ratanak Kiri,Ou Ya Dav,Pak Nhai,16070304,Lam,8,35,0.036,0.158,0.194,43,2011,1
Ratanak Kiri,Ou Ya Dav,Pate,16070401,Plang,10,13,0.122,0.159,0.28,23,2011,1
Ratanak Kiri,Ou Ya Dav,Pate,16070402,Kong Thum,15,6,0.07,0.028,0.099,21,2011,1
Ratanak Kiri,Ou Ya Dav,Pate,16070403,Pa Ar,2,12,0.039,0.235,0.275,14,2011,1
Ratanak Kiri,Ou Ya Dav,Pate,16070404,Kong Yu,0,8,0,0.129,0.129,8,2011,1
Ratanak Kiri,Ou Ya Dav,Sesan,16070501,Ka Tang,1,15,0.016,0.242,0.258,16,2011,1
Ratanak Kiri,Ou Ya Dav,Sesan,16070502,Phi,0,25,0,0.205,0.205,25,2011,1
Ratanak Kiri,Ou Ya Dav,Sesan,16070503,Pa Dal,0,15,0,0.124,0.124,15,2011,1
Ratanak Kiri,Ou Ya Dav,Saom Thum,16070601,Saom Klueng,25,19,0.091,0.069,0.161,44,2011,1
Ratanak Kiri,Ou Ya Dav,Saom Thum,16070602,Saom Trak,7,12,0.036,0.062,0.099,19,2011,1
Ratanak Kiri,Ou Ya Dav,Saom Thum,16070603,Saom Kol,11,14,0.077,0.099,0.176,25,2011,1
Ratanak Kiri,Ou Ya Dav,Ya Tung,16070701,Ten Ngol,0,12,0,0.066,0.066,12,2011,1
Ratanak Kiri,Ou Ya Dav,Ya Tung,16070702,Peak,0,12,0,0.088,0.088,12,2011,1
Ratanak Kiri,Ou Ya Dav,Ya Tung,16070703,TenSoh,0,10,0,0.118,0.118,10,2011,1
Ratanak Kiri,Ou Ya Dav,Ya Tung,16070704,Dar,0,11,0,0.115,0.115,11,2011,1
Ratanak Kiri,Ou Ya Dav,Ya Tung,16070705,Sam,1,9,0.013,0.12,0.133,10,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080102,Chan,0,26,0,0.542,0.542,26,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080103,Chuoy,2,21,0.017,0.183,0.2,23,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080104,Ta Bouk,9,37,0.078,0.322,0.4,46,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080105,Pangkit,10,32,0.111,0.356,0.467,42,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080106,Sanh,3,25,0.048,0.397,0.444,28,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080107,Ki Kuong,5,30,0.082,0.492,0.574,35,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080108,Rieng Vinh,1,26,0.017,0.448,0.466,27,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080109,Phlueu Thum,5,21,0.089,0.375,0.464,26,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080110,Phlueu Touch,4,20,0.062,0.308,0.369,24,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,16080111,Ta Veaeng,26,105,0.068,0.276,0.345,131,2011,2
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080201,Tumpuon Reung Thum,5,51,0.04,0.405,0.444,56,2011,2
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080202,Tun,8,24,0.096,0.289,0.386,32,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080203,Kaoh Pong,0,8,0,0.727,0.727,8,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080204,Sieng Say,2,21,0.035,0.368,0.404,23,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080205,Phyang,11,44,0.172,0.688,0.859,55,2011,2
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080206,Ke Kuong,0,16,0,0.471,0.471,16,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080207,Ta Ngach,1,8,0.043,0.348,0.391,9,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080208,Phav,10,43,0.061,0.261,0.321,53,2011,2
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080209,Tumpuon Roeung Touch,3,24,0.088,0.706,0.794,27,2011,1
Ratanak Kiri,Ta Veaeng,Ta Veaeng Kraom,16080210,Vieng Chan,2,14,0.091,0.636,0.727,16,2011,1
Ratanak Kiri,Veun Sai,Pong,16090101,Ban Pong,42,74,0.195,0.344,0.54,116,2011,2
Ratanak Kiri,Veun Sai,Pong,16090102,Ban Hvang,44,134,0.134,0.409,0.543,178,2011,3
Ratanak Kiri,Veun Sai,Hat Pak,16090301,Hat Pak,37,64,0.171,0.295,0.465,101,2011,2
Ratanak Kiri,Veun Sai,Hat Pak,16090302,Veun Hay,19,22,0.229,0.265,0.494,41,2011,1
Ratanak Kiri,Veun Sai,Hat Pak,16090303,Lam Pat,17,0,1,0,1,17,2011,1
Ratanak Kiri,Veun Sai,Ka Choun,16090401,Ka Choun Leu,16,27,0.123,0.208,0.331,43,2011,1
Ratanak Kiri,Veun Sai,Ka Choun,16090402,Ka Choun Kraom,17,16,0.15,0.142,0.292,33,2011,1
Ratanak Kiri,Veun Sai,Ka Choun,16090403,Vorng,35,23,0.438,0.288,0.725,58,2011,2
Ratanak Kiri,Veun Sai,Ka Choun,16090404,Vay Pho,7,25,0.146,0.521,0.667,32,2011,1
Ratanak Kiri,Veun Sai,Ka Choun,16090405,Tiem Leu,14,37,0.141,0.374,0.515,51,2011,2
Ratanak Kiri,Veun Sai,Ka Choun,16090406,Ka Loem,38,14,0.5,0.184,0.684,52,2011,2
Ratanak Kiri,Veun Sai,Kaoh Pang,16090501,Pa Tang,36,7,0.45,0.088,0.538,43,2011,1
Ratanak Kiri,Veun Sai,Kaoh Pang,16090502,Lam av,50,17,0.641,0.218,0.859,67,2011,2
Ratanak Kiri,Veun Sai,Kaoh Pang,16090503,Pa Hay,32,10,0.405,0.127,0.532,42,2011,1
Ratanak Kiri,Veun Sai,Kaoh Peak,16090601,Kaoh Peak,7,22,0.032,0.1,0.131,29,2011,1
Ratanak Kiri,Veun Sai,Kaoh Peak,16090602,Phak Nam,42,25,0.107,0.064,0.171,67,2011,2
Ratanak Kiri,Veun Sai,Kaoh Peak,16090603,Khuon Thum,10,20,0.074,0.147,0.221,30,2011,1
Ratanak Kiri,Veun Sai,Kok Lak,16090701,La Lai,12,41,0.13,0.446,0.576,53,2011,2
Ratanak Kiri,Veun Sai,Kok Lak,16090702,Rak,21,15,0.144,0.103,0.247,36,2011,1
Ratanak Kiri,Veun Sai,Kok Lak,16090703,La Meuy,8,21,0.058,0.153,0.212,29,2011,1
Ratanak Kiri,Veun Sai,Kok Lak,16090704,Trak,11,10,0.183,0.167,0.35,21,2011,1
Ratanak Kiri,Veun Sai,Pa Kalan,16090801,Pa Kalan,15,20,0.09,0.12,0.211,35,2011,1
Ratanak Kiri,Veun Sai,Pa Kalan,16090802,Kampong Cham,19,29,0.16,0.244,0.403,48,2011,1
Ratanak Kiri,Veun Sai,Phnum Kok,16090901,Phnum Kok Lav,27,39,0.318,0.459,0.776,66,2011,2
Ratanak Kiri,Veun Sai,Phnum Kok,16090902,Phnum Kok Prov,28,15,0.337,0.181,0.518,43,2011,1
Ratanak Kiri,Veun Sai,Phnum Kok,16090903,Kalai Ta Vang,16,8,0.4,0.2,0.6,24,2011,1
Ratanak Kiri,Veun Sai,Phnum Kok,16090904,Kalai Sapun,20,22,0.263,0.289,0.553,42,2011,1
Ratanak Kiri,Veun Sai,Phnum Kok,16090905,Tiem Kraom,39,19,0.379,0.184,0.563,58,2011,2
Ratanak Kiri,Veun Sai,Veun Sai,16091001,Veun Sai,12,48,0.083,0.333,0.417,60,2011,2
Ratanak Kiri,Veun Sai,Veun Sai,16091002,Pak Kae,4,43,0.044,0.478,0.522,47,2011,1
Ratanak Kiri,Veun Sai,Veun Sai,16091003,I Tub,21,29,0.191,0.264,0.455,50,2011,1
Ratanak Kiri,Veun Sai,Veun Sai,16091004,Thmei,0,9,0,0.25,0.25,9,2011,1
Ratanak Kiri,Veun Sai,Veun Sai,16091005,Ka Lan,29,28,0.138,0.133,0.271,57,2011,2
Ratanak Kiri,Veun Sai,Veun Sai,16091006,Kang Nak,13,37,0.098,0.278,0.376,50,2011,1
Preah Sihanouk,Krong Preah Sihanouk,Sangkat Kaoh Rung,18010501,Kaoh Touch,22,19,0.265,0.229,0.494,41,2011,1
Preah Sihanouk,Krong Preah Sihanouk,Sangkat Kaoh Rung,18010502,Daeum Thkov,7,28,0.086,0.346,0.432,35,2011,1
Preah Sihanouk,Krong Preah Sihanouk,Sangkat Kaoh Rung,18010503,Preak Svay,17,36,0.078,0.165,0.243,53,2011,2
Preah Sihanouk,Krong Preah Sihanouk,Sangkat Kaoh Rung,18010504,Kaoh Rung Sanloem,3,23,0.031,0.24,0.271,26,2011,1
Preah Sihanouk,Prey Nob,Andoung Thma,18020101,Andoung Thma,42,0,0.183,0,0.183,42,2011,2
Preah Sihanouk,Prey Nob,Andoung Thma,18020102,Banteay Prei,33,26,0.097,0.076,0.174,59,2011,2
Preah Sihanouk,Prey Nob,Andoung Thma,18020103,Ou Trav,35,23,0.125,0.082,0.207,58,2011,2
Preah Sihanouk,Prey Nob,Andoung Thma,18020104,Trapeang S'oy Ti Muoy,17,5,0.085,0.025,0.109,22,2011,1
Preah Sihanouk,Prey Nob,Andoung Thma,18020105,Trapeang S'oy Ti Pir,22,15,0.113,0.077,0.191,37,2011,1
