longitude,latitude,vil_code,village,school_name,school_dist
104.4005833,13.08663492,17041202,Spean Tnaot Pir,Kampong Kdei,4906.447003
104.3819615,13.09692613,17041203,Chamreh,Kampong Kdei,2607.62857
104.3746983,13.09096796,17041204,Thnal Kaeng,Kampong Kdei,2263.565984
104.3600937,13.06329953,17041205,Thnal Louk,Kampong Kdei,4586.671653
104.3670615,13.06168006,17041206,Kngan Pong,Kampong Kdei,4839.107508
104.3737509,13.06066556,17041207,Rumdeng,Kampong Kdei,5123.382635
104.359382,13.07461847,17041208,Trapeang Veaeng,Kampong Kdei,3334.033513
104.3476534,13.06607148,17041209,Ta Yon,Kampong Kdei,4460.876603
104.3524968,13.08330881,17041210,Totea,Kampong Kdei,2484.084189
104.3493683,13.07688108,17041211,Lvea,Kampong Kdei,3265.447413
104.3542878,13.09336808,17041212,Samraong,Kampong Kdei,1371.483192
104.3347778,13.06598441,17041213,Ou Trach,Kampong Kdei,5044.5724
104.3265443,13.06826881,17041214,Ou Kraom,Kampong Kdei,5374.212014
104.3275396,13.07538748,17041215,Ou Leu,Kampong Kdei,4732.038329
103.5056884,13.67081561,17060101,Tram Kang,Kralanh,13330.68938
103.4634272,13.59892992,17060102,Chhuk Roat,Kralanh,5071.809068
103.4604667,13.60945146,17060103,Run,Kralanh,5244.579505
103.4579112,13.61447051,17060104,Kouk Tnaot,Kralanh,5321.157934
103.4698089,13.62398102,17060105,Khnar Chou,Kralanh,6982.704469
103.4793195,13.62970705,17060106,Damrei Slab,Kralanh,8185.747391
103.4710291,13.63545039,17060107,Ta Meakh,Kralanh,7913.599796
103.4575985,13.63276406,17060108,Chanleas Dai,Kralanh,6712.196169
103.4568554,13.65040407,17060109,Preah Lean,Kralanh,8279.900626
103.4474365,13.67160555,17060110,Rolum Svay,Teuk Cho,9956.049617
103.4987482,13.65733209,17060111,Kambaor,Kralanh,11756.6831
103.5052208,13.67019812,17060112,Doun Kay Thmei,Kralanh,13246.6254
103.4158426,13.60203051,17060201,Kampong Thkov Muoy,Teuk Cho,1761.244261
103.4152347,13.59200226,17060202,Kampong Thkov Pir,Kralanh,796.4851196
103.4170998,13.59640713,17060203,Khsach,Kralanh,1207.160497
103.4170656,13.60016719,17060204,Ou Thkov,Kralanh,1620.749393
103.418059,13.60364453,17060205,Kouk Doung,Kralanh,1997.885098
103.4175851,13.60543127,17060206,Dour Dantrei,Teuk Cho,2137.360809
103.4202438,13.60863897,17060207,Chambak Haer,Kralanh,2555.904982
103.4192184,13.6127543,17060208,Phnum Trong Bat,Teuk Cho,2834.994464
103.4446846,13.57506748,17060301,Ta Chraeng,Kralanh,3054.972832
103.4297451,13.57900537,17060302,Trapeang Chrang,Kralanh,1410.43011
103.4159902,13.56169882,17060303,Ou Kralanh,Kralanh,2658.342569
103.4159494,13.54833868,17060304,Kaoh Krabau,Kralanh,4131.366911
103.4181171,13.57956463,17060305,Kralanh,Kralanh,668.8622373
103.413761,13.5843277,17060306,Pechchour,Kralanh,540.7090325
103.4185528,13.5416481,17060307,Sampov Lun,Kralanh,4861.677316
103.5999678,13.72918425,17060401,Kouk Chambak,Sasar Sdom,25211.93326
103.6070038,13.7136576,17060402,Prey Khyang,Sasar Sdom,23464.74608
103.5844499,13.70481521,17060403,Reul,Kralanh,22270.3266
103.5767581,13.70470778,17060404,Kouk Thmei,Kralanh,21598.19701
103.5753852,13.69010084,17060405,Khnar Cheung,Kralanh,20529.54204
103.5792703,13.68513327,17060406,Khnar Tboung,Kralanh,20579.13151
103.5185006,13.5937495,17060501,Roung Kou,Kralanh,10849.87159
103.5305346,13.59342303,17060502,Prey Keab,Kralanh,12145.47535
103.5113835,13.60284601,17060503,Bos Thum,Kralanh,10221.70641
103.4948706,13.59234235,17060504,Ta Ni,Kralanh,8288.897289
103.5203603,13.60826899,17060505,Kanhchon Chrov,Kralanh,11295.295
103.5320265,13.6017663,17060506,Khcheay,Kralanh,12405.4821
103.5548347,13.58654135,17060507,Lbaeuk Prei,Sasar Sdom,11290.42916
103.5181662,13.61481861,17060508,Lbaeuk,Kralanh,11250.22964
103.4934151,13.60622715,17060509,Ruessei,Kralanh,8413.071503
103.4029246,13.48001937,17060601,Kouk Krouch,Kralanh,11802.15446
103.403332,13.49655457,17060602,Anlong Sar,Kralanh,9987.881488
103.4086391,13.49719393,17060603,Damnak Khchas,Kralanh,9838.799606
103.4110787,13.50261482,17060604,Sambuor,Kralanh,9215.879627
103.4031582,13.44061008,17060605,Ovmal,Kralanh,16126.3545
103.4146657,13.52173732,17060606,Kouk Chas,Kralanh,7077.16823
103.4179248,13.52763341,17060607,Ampil,Kralanh,6412.536795
103.4185824,13.53157865,17060608,Santhan,Kralanh,5975.669713
103.5307917,13.69379948,17060701,Chranieng,Kralanh,17049.17647
103.5462327,13.68902739,17060702,Prey Kralanh,Kralanh,17935.10802
103.5512593,13.68494385,17060703,Kouk Kei,Kralanh,18079.09099
103.5229823,13.68891688,17060704,Kouk Phngeas,Kralanh,16069.75093
103.5102647,13.6927909,17060705,Kouk Yeang,Kralanh,15460.53421
103.4942685,13.69605673,17060706,Smach,Kralanh,14710.22482
103.4890982,13.70943959,17060707,Angkaol,Kralanh,15681.78712
103.5045471,13.7372573,17060708,Damrei Slab,Khemara Nam Tao,17271.42581
103.5134153,13.73571092,17060709,Ta Sokh,Khemara Nam Tao,18090.59462
103.5139792,13.74158992,17060710,Ta Srei,Khemara Nam Tao,17708.12066
103.5486106,13.724847,17060711,Khsei,Kralanh,20861.49321
103.5526482,13.72385826,17060712,Svay,Kralanh,21078.97697
103.5570146,13.72350415,17060713,Treas,Kralanh,21378.76653
103.561472,13.72341264,17060714,Krouch,Kralanh,21712.16138
103.5646492,13.72399158,17060715,Prey Thkov,Kralanh,22002.70278
103.529156,13.73082449,17060716,Ta Pang,Khemara Nam Tao,19730.68236
103.5245267,13.62343492,17060801,Snuol,Kralanh,12204.18394
103.5195989,13.62072994,17060802,Ta Loeng,Kralanh,11601.13473
103.5097578,13.65431602,17060803,Samraong,Kralanh,12454.69655
103.5353024,13.62809073,17060804,Ta Pech,Kralanh,13476.26345
103.5389522,13.63728737,17060805,Sangkae,Kralanh,14224.4947
103.5656398,13.65515157,17060806,Prey Lngieng,Kralanh,17674.40708
103.5698737,13.62746942,17060807,Ta Saeng,Sasar Sdom,14673.26467
103.5624471,13.6160095,17060808,Thea Sna,Sasar Sdom,13773.47105
103.5477437,13.60071043,17060809,Ta Yin,Sasar Sdom,13022.30332
103.5171295,13.54518099,17060901,Lhong,Sasar Sdom,11411.41599
103.4681437,13.55374418,17060902,Sranal,Kralanh,6417.17849
103.4721723,13.56528501,17060903,Kouk Trom,Kralanh,6219.191996
103.4906713,13.56957376,17060904,Rumdeng,Kralanh,7999.90807
103.4943545,13.55107417,17060905,Kumru,Kralanh,9045.676485
103.487346,13.53579135,17060906,Tang Yu,Kralanh,9259.339121
103.5032741,13.53130414,17060907,Tonloab,Kralanh,10958.21095
103.5338813,13.55106515,17060908,Slaeng,Sasar Sdom,10133.70786
103.5336348,13.54304557,17060909,Kouk Chas,Sasar Sdom,9707.285736
103.5264043,13.53041092,17060910,Phlang,Sasar Sdom,9868.389805
103.5231293,13.52363904,17060911,Mean Chey,Sasar Sdom,9996.209707
103.478339,13.57775183,17060912,Kouk Tnaot,Kralanh,6524.346987
103.5208108,13.51609539,17060913,Rovieng,Sasar Sdom,10074.05948
103.4794961,13.55856826,17060914,Chhnoun,Kralanh,7238.211775
103.408255,13.63251616,17061001,Kdol,Teuk Cho,4399.764024
103.4063847,13.61647789,17061002,Phnum Touch,Teuk Cho,2615.541108
103.3980731,13.62520142,17061003,Ta An,Teuk Cho,3573.047709
103.3935073,13.61977566,17061004,Thmei,Teuk Cho,3093.735111
103.4040994,13.63063649,17061005,Ta Loeng,Teuk Cho,4149.1512
103.4034232,13.64324163,17061006,Samraong,Teuk Cho,5540.504475
103.4020027,13.64830339,17061007,Tuek Chum,Teuk Cho,6099.310677
103.407633,13.65911413,17061008,Trapeang Chhuk,Teuk Cho,7317.852178
103.4169758,13.67191905,17061009,Anlong,Teuk Cho,8855.015354
103.4223525,13.67518029,17061010,Sarsai Pong,Teuk Cho,9327.983409
103.590591,13.51400277,17070101,Svay,Sasar Sdom,2756.958867
103.6108465,13.50518449,17070102,Sasar Sdam,Sasar Sdom,442.4741805
103.6076702,13.49694056,17070103,Kouk Kandal,Sasar Sdom,750.1904597
103.621597,13.49759604,17070104,Kouk Run,Sasar Sdom,1061.652858
103.6103478,13.49558134,17070105,Kouk Chas,Sasar Sdom,714.026309
103.6110026,13.50853916,17070106,Pongro Thmei,Sasar Sdom,787.4645905
103.6159539,13.50379347,17070107,Kouk Pnov,Sasar Sdom,427.588514
103.6520672,13.51012845,17070108,Kouk Chrey,Sasar Sdom,4365.152237
103.6576818,13.52871782,17070109,Khcheay,Sasar Sdom,5718.813458
103.6704945,13.49574464,17070110,Kouk Tnaot,Sasar Sdom,6290.817534
103.665053,13.48915263,17070111,Damnak Slanh,Sasar Sdom,5833.493566
103.6480741,13.48424339,17070112,Pak Pan,Sasar Sdom,4285.3372
103.6399838,13.51167227,17070113,Chan Ta Say,Sasar Sdom,3156.898188
103.6214007,13.52372942,17070114,Pongro Chas,Sasar Sdom,2621.706546
103.7518303,13.48080297,17070201,Kouk Pnov,Puok,5084.713091
103.7504359,13.48603945,17070202,Antangkon,Puok,5612.909024
103.7504681,13.50116415,17070203,Ta Kam,Puok,7258.344831
103.7635229,13.48843669,17070204,Doun Kaev,Puok,6308.473305
103.7715242,13.47192294,17070205,Lbaeuk,Puok,5227.892786
103.7819754,13.48214436,17070206,Tnaot Chrum,Puok,6824.770725
103.8006247,13.4751102,17070207,Prasat Char,Puok,7866.453976
103.7767979,13.46300765,17070208,Kouk Pou,Puok,4981.83186
103.7761217,13.45065507,17070209,Peam,Puok,4249.832291
103.7665221,13.46202627,17070210,Ta Snae,Puok,4060.198804
103.7666621,13.45092529,17070211,Kouk Thmei,Puok,3334.823043
103.7596282,13.46979423,17070212,Rohal,Puok,4279.200956
103.7743249,13.50055867,17070213,Doun On,Puok,8027.248014
103.5876926,13.62765266,17070301,Bangkaong,Sasar Sdom,14202.64845
103.5977962,13.62431994,17070302,Trapeang Veaeng,Sasar Sdom,13669.27863
103.6037709,13.60631011,17070303,Prey Yeang,Sasar Sdom,11621.75554
103.6214572,13.6116066,17070304,Ta Pang,Sasar Sdom,12204.38923
103.6433132,13.60548011,17070305,Lbaeuk,Sasar Sdom,11958.09782
103.6398933,13.62332435,17070306,Kouk Pou,Sasar Sdom,13781.74059
103.6219372,13.62448203,17070307,Kdei Run,Sasar Sdom,13628.55003
103.7410486,13.39433216,17070401,Kamphem,Puok,4656.070197
103.7433984,13.36680673,17070402,Prey Danghaeum,Puok,7708.977892
103.7383533,13.38704119,17070403,Thmei,Puok,5462.031722
103.738588,13.37387953,17070404,Roka Yea,Puok,6917.040577
103.7361547,13.38012334,17070405,Kouk Ruessei,Puok,6237.018416
103.7277657,13.37223422,17070406,Kouk Pou,Puok,7214.16581
103.7275247,13.36890615,17070407,Svay Chek,Puok,7581.148771
103.6867966,13.28684735,17070408,Peam Ta Uor,Puok,17506.36563
103.7658067,13.41951455,17070501,Khnat,Puok,3390.980533
103.7770871,13.41871971,17070502,Pralay,Puok,4498.882599
103.7797038,13.41261196,17070503,Kouk Snuol,Samdech Euv,4624.236822
103.7656619,13.3917867,17070504,Trameng,Samdech Euv,5344.975402
103.7721822,13.38432389,17070505,Svay,Samdech Euv,4658.643371
103.7587627,13.40282746,17070506,Prey Thlok,Puok,4250.587289
103.7554507,13.39679926,17070507,Chrolong,Puok,4702.236289
103.7679115,13.40699474,17070508,Kouk Trach,Puok,4464.659361
103.7562849,13.41236198,17070509,Ampil Peam,Puok,3210.673416
103.7577937,13.42606568,17070510,Boeng Khnar,Puok,2271.196202
103.7526655,13.42654662,17070511,Prey Kmeng,Puok,1780.050757
103.7481494,13.42829615,17070512,Tuek Thla,Puok,1283.384395
103.7018041,13.45772272,17070701,Kumru,Puok,4729.632479
103.7016118,13.46426686,17070702,Doun Tro,Puok,5145.720481
103.6867737,13.45987761,17070703,Stueng Preah Srok,Puok,6288.241603
103.6924761,13.47454342,17070704,Kouk Srama,Puok,6626.204571
103.6731781,13.46812317,17070705,Tuol Rovieng,Sasar Sdom,7523.526231
103.6820961,13.48249876,17070706,Kouk Thmei,Sasar Sdom,7805.18969
103.6873971,13.50302963,17070707,Prohut,Sasar Sdom,8088.282032
103.6739479,13.51443076,17070708,Chreas,Sasar Sdom,6780.635732
103.7137825,13.48392873,17070709,Lvea,Puok,5957.538429
103.7095391,13.50174335,17070710,Roka,Puok,7929.704833
103.7105786,13.46985469,17070711,Preah Angk Trong,Puok,4859.263042
103.7269736,13.48745841,17070712,Snao,Puok,5812.40901
103.6186923,13.46453001,17070801,Ta Trav,Sasar Sdom,4153.510268
103.6072184,13.45051809,17070802,Mukh Paen,Sasar Sdom,5683.374166
103.5864761,13.47541568,17070803,Trakiet,Sasar Sdom,4056.292947
103.5928715,13.48428353,17070804,Kouk Reang,Sasar Sdom,2877.348781
103.5829048,13.46541558,17070805,Kouk Run,Sasar Sdom,5141.370256
103.5715467,13.47896521,17070806,Sva Huol,Sasar Sdom,5110.472642
103.5116397,13.35247852,17070901,Pou,Sasar Sdom,19796.91079
103.5282764,13.34473828,17070902,Treay,Sasar Sdom,19614.36046
103.7370588,13.42981383,17071001,Puok Chas,Puok,781.7798943
103.7391135,13.44311347,17071002,Prayut,Puok,744.724504
103.736238,13.43839807,17071003,Kouk Chuon,Puok,432.1837941
103.73078,13.43480872,17071004,Kampong Ta Yang,Puok,978.5822015
103.7270505,13.43621827,17071005,Kouk Srok,Puok,1366.51545
103.7227194,13.43088064,17071006,Ta Tok,Puok,1934.315529
103.716492,13.44006106,17071007,Kouk Doung,Puok,2541.974854
103.7218012,13.44033215,17071008,Kouk Thmei,Puok,1982.927154
103.7213194,13.44758908,17071009,Puok Thmei,Puok,2340.643535
103.7290057,13.45603552,17071010,Chambak Haer,Puok,2459.531139
103.7317088,13.44084331,17071011,Ou Ta Prak,Puok,992.1004261
103.5538487,13.53109534,17071101,Prey Chruk,Sasar Sdom,7155.691507
103.5494978,13.5340442,17071102,Ketteyos,Sasar Sdom,7723.909364
103.5495885,13.52670451,17071103,Doun Tok,Sasar Sdom,7372.909929
103.5244452,13.51547501,17071104,Svay Chantor,Sasar Sdom,9674.736805
103.5255042,13.52053438,17071105,Prasat,Sasar Sdom,9667.015032
103.5292498,13.52890901,17071106,Phlang,Sasar Sdom,9523.428687
103.5611557,13.54970502,17071107,Prab Mai,Sasar Sdom,7708.233741
103.5717167,13.56053193,17071108,Chres,Sasar Sdom,7883.346194
103.5775894,13.58446654,17071109,Pradak,Sasar Sdom,9921.441063
103.5671691,13.56694216,17071110,Chranieng,Sasar Sdom,8746.492042
103.5917004,13.60326803,17071111,Ta Mouk,Sasar Sdom,11472.27238
103.5786408,13.61425844,17071112,Pongro,Sasar Sdom,12994.39592
103.6817171,13.53972085,17071201,Kouk Veal,Sasar Sdom,8578.438911
103.704431,13.53752526,17071202,Tumrueng,Sasar Sdom,10694.98043
103.7335058,13.54326107,17071203,Reul,Puok,11839.03906
103.7310016,13.5415488,17071204,Trapeang Svay,Puok,11668.61097
103.7299143,13.52704268,17071205,Trapeang Ruessei,Puok,10081.67227
103.7266876,13.50481432,17071206,Prolit,Puok,7696.796173
103.7307224,13.53495703,17071207,K'aek Tum,Puok,10944.6052
103.779802,13.54620344,17071208,Rumduol,Samdech Tekcho Hun Sen Angkor Thom,11381.61331
103.7696594,13.5437761,17071209,Kbal Krapeu,Puok,12312.77395
103.7749096,13.55605163,17071210,Trapeang Thum,Samdech Tekcho Hun Sen Angkor Thom,12261.6015
103.7650581,13.54194533,17071211,Kouk Khnang,Puok,11993.72154
103.7579107,13.5446582,17071212,Kouk Trach,Puok,12136.41214
103.7769271,13.55908101,17071213,Srah,Samdech Tekcho Hun Sen Angkor Thom,12195.55519
103.774353,13.5294249,17071214,Sambuor,Puok,10953.21244
103.7388572,13.40021557,17071301,Ta Chet,Puok,4003.8516
103.7366434,13.40681303,17071302,Samraong Yea,Puok,3289.472718
103.7322372,13.41056077,17071303,Ampil,Puok,2969.689201
103.7327054,13.41461321,17071304,Prasat,Puok,2525.507367
103.7400529,13.42238859,17071305,Doun Sva,Puok,1550.763928
103.7321783,13.41826287,17071306,Prey Veaeng,Puok,2164.343526
103.6742907,13.56763353,17071501,Chambak Sa,Sasar Sdom,9888.607997
103.6821314,13.57685979,17071502,Kouk Doung,Sasar Sdom,11214.57671
103.6718485,13.58970542,17071503,Svay,Sasar Sdom,11659.74489
103.6959125,13.56963683,17071504,Ta Hok,Sasar Sdom,11736.69207
103.6927868,13.57342637,17071505,Thipakdei,Sasar Sdom,11758.11943
103.6940467,13.59310429,17071506,Chuoy Chakkrei,Sasar Sdom,13414.61395
103.7108942,13.57265273,17071507,Chhuk,Sasar Sdom,13218.15123
103.7125844,13.57625041,17071508,Trei Nhoar,Sasar Sdom,13603.41395
103.7181366,13.55762903,17071509,Thveas,Sasar Sdom,12986.42245
103.7172186,13.56855394,17071510,Trapeang Pring,Sasar Sdom,13521.10212
103.5904333,13.56432652,17071601,Suon Sa,Sasar Sdom,7343.67887
103.6093028,13.53878624,17071602,Chong Thnal,Sasar Sdom,4128.266981
103.6097373,13.55463555,17071603,Yeang,Sasar Sdom,5873.931537
103.6150617,13.5734048,17071604,Sokh San,Sasar Sdom,7945.652646
103.6171247,13.58576471,17071605,Kanhchan Kuy,Sasar Sdom,9321.143602
103.9823735,13.33595637,17090201,Thnal Trang,Hun Sen Prasat Bakorng,1270.693415
103.9749569,13.34315938,17090202,Ovlaok,Hun Sen Prasat Bakorng,761.4913303
103.9794238,13.35020235,17090203,Loley,Hun Sen Prasat Bakorng,343.2795524
103.992801,13.35511098,17090204,Stueng,Hun Sen Prasat Bakorng,1581.186751
104.0026185,13.3523109,17090205,Kouk Trach,Hun Sen Prasat Bakorng,2451.419205
104.0059222,13.37532462,17090206,Ta Phouk,Hun Sen Prasat Bakorng,4140.293554
104.0224971,13.37779418,17090301,Thlok Kambot,Hun Sen Prasat Bakorng,5655.878993
104.0209758,13.37950612,17090302,Kouk Ruessei,Hun Sen Prasat Bakorng,5642.03016
104.0472119,13.44010243,17090303,Snar Sangkream,Hun Sen Prasat Bakorng,12546.59395
104.0346289,13.42928527,17090304,Krapeu,Hun Sen Prasat Bakorng,10792.70465
104.0126273,13.40001519,17090305,Ta Koy,Hun Sen Prasat Bakorng,6785.189455
104.0226719,13.40998149,17090306,Prum Kod,Hun Sen Prasat Bakorng,8297.084712
104.0078771,13.42104435,17090307,Trach,Hun Sen Prasat Bakorng,8675.265955
104.0498394,13.41805963,17090308,Popel,Hun Sen Prasat Bakorng,10840.07666
103.9725269,13.20526302,17090401,Kouk Kdol,Banteay Srey,3326.457392
103.9737927,13.21591862,17090402,Tnaot Kambot,Banteay Srey,3415.179964
103.9750638,13.20986612,17090403,Dei Kraham,Banteay Srey,3528.587627
104.0095605,13.33684154,17090501,Angkrong,Hun Sen Prasat Bakorng,3346.682691
104.0220194,13.34967418,17090502,Kantreang,Hun Sen Prasat Bakorng,4496.968362
104.0358406,13.35696015,17090503,Sret Khang Lech,Hun Sen Prasat Bakorng,6080.583114
104.0415021,13.36133049,17090504,Sret Khang Kaeut,Hun Sen Prasat Bakorng,6779.020024
104.0450493,13.36332393,17090505,Souphi,Hun Sen Prasat Bakorng,7204.523529
104.0188998,13.33106434,17090506,Trapeang Thnal,Hun Sen Prasat Bakorng,4523.713865
104.0323067,13.33777019,17090507,Ta Trav,Hun Sen Prasat Bakorng,5702.057603
104.0265708,13.36596591,17090508,Pongro,Hun Sen Prasat Bakorng,5392.596739
103.9141129,13.3243088,17090601,Kouk Thlok,Svay Thom,3368.738404
103.9228933,13.32625386,17090602,Trapeang Tuem,Svay Thom,3121.26823
103.9280017,13.32767685,17090603,Khun Mouk,Svay Thom,3080.919091
103.938666,13.32745949,17090604,Chres,Svay Thom,3615.37017
103.9538514,13.32572337,17090605,Ou,Hun Sen Prasat Bakorng,3751.402655
103.9532789,13.33647987,17090606,Spean K'aek,Hun Sen Prasat Bakorng,3189.057672
103.9374722,13.3513318,17090607,Trang,Svay Thom,1963.273653
103.9286145,13.35412432,17090608,Chrey,Svay Thom,976.6855851
103.9158187,13.35378056,17090609,Kouk Tnaot,Svay Thom,413.1484351
103.9208361,13.3321308,17090610,L'ak,Svay Thom,2454.427183
104.0101487,13.31707976,17090701,Trapeang Thum,Hun Sen Prasat Bakorng,4630.707241
103.9967444,13.31690058,17090702,Ta Prak,Hun Sen Prasat Bakorng,3792.244711
103.9935573,13.31068573,17090703,Doun Num,Hun Sen Prasat Bakorng,4288.0025
103.9982289,13.29714241,17090704,Chea Sman,Hun Sen Prasat Bakorng,5869.088016
104.0192295,13.29963828,17090705,Banteay Ruessei,Hun Sen Prasat Bakorng,6733.163338
104.0010316,13.28901635,17090706,Kampong Thkov,Hun Sen Prasat Bakorng,6817.748428
103.983361,13.32059039,17090801,Momeanh,Hun Sen Prasat Bakorng,2970.563728
103.9621505,13.31507992,17090802,Kouk Srok,Hun Sen Prasat Bakorng,4084.841843
103.9862206,13.31228397,17090803,Kanhchor,Hun Sen Prasat Bakorng,3921.939237
103.9999304,13.33240973,17090804,Roluos Khang Kaeut,Hun Sen Prasat Bakorng,2667.053748
103.9674559,13.32013744,17090805,Chambak,Hun Sen Prasat Bakorng,3323.902969
103.9953477,13.32425458,17090806,Doun Teav,Hun Sen Prasat Bakorng,3010.679813
103.9962299,13.33420335,17090807,Roluos Khang Lech,Hun Sen Prasat Bakorng,2231.220655
104.0619309,13.31498887,17090901,Koun Sat,Samrong,8062.344603
104.06925,13.31068499,17090902,Boeng Chum,Samrong,7205.809781
104.0554348,13.30459439,17090903,Ta Ei,Samrong,8644.815826
104.0526864,13.29915937,17090904,Roka Kambot,Samrong,8944.722979
104.0221006,13.28808557,17090905,Suong,Hun Sen Prasat Bakorng,7946.364533
104.0258937,13.30448289,17090906,Phnum Chi,Hun Sen Prasat Bakorng,6821.892845
104.0402479,13.28833549,17090907,Lvea,Hun Sen Prasat Bakorng,9183.282558
104.0147354,13.32433058,17090908,Svay Chey,Hun Sen Prasat Bakorng,4489.286547
104.033261,13.30903166,17090909,Anlong Pir,Hun Sen Prasat Bakorng,7106.084883
103.8631008,13.36482331,17100101,Sla Kram,10 Makara,1134.614628
103.8698791,13.37057649,17100102,Boeng Doun Pa,10 Makara,2105.234293
103.876071,13.36147284,17100103,Chong Kausu,Angkor,1892.646619
103.8744573,13.36101363,17100104,Dak Pou,Angkor,1726.156782
103.8662565,13.36132059,17100105,Banteay Chas,Angkor,1241.240869
103.8666543,13.37104123,17100106,Treang,10 Makara,1884.741516
103.8644882,13.37219778,17100107,Mondol Bei,10 Makara,1836.871604
103.8343095,13.34584245,17100201,Phnhea Chey,Hun Sen Wat Svay,2147.763602
103.8233316,13.34206696,17100202,Kantrak,Hun Sen Wat Svay,3269.472689
103.8292354,13.34119926,17100203,Kouk Krasang,Hun Sen Wat Svay,2627.782262
103.8304113,13.33857384,17100204,Svay Prey,Hun Sen Wat Svay,2513.85514
103.8338635,13.33488304,17100205,Pou Bos,Hun Sen Wat Svay,2229.21107
103.8423037,13.3461232,17100206,Thmei,Hun Sen Wat Svay,1341.17042
103.8415656,13.35569397,17100207,Svay Dangkum,10 Makara,1467.887305
103.8519856,13.37025183,17100208,Sala Kansaeng,10 Makara,1327.629978
103.8361243,13.373651,17100209,Kruos,10 Makara,2621.565354
103.8495376,13.34904918,17100210,Vihear Chen,Hun Sen Wat Svay,994.7109361
103.850898,13.35423572,17100211,Stueng Thmei,10 Makara,638.7934408
103.8569915,13.35627034,17100212,Mondol Muoy,10 Makara,348.0451636
103.8522856,13.35953085,17100213,Mondol Pir,10 Makara,292.0587139
103.8523072,13.36472939,17100214,Ta Phul,10 Makara,732.8181165
103.8518923,13.3860456,17100301,Trapeang Seh,10 Makara,3055.43796
103.8549543,13.38294043,17100302,Veal,10 Makara,2695.789624
103.8468141,13.38009176,17100303,Teaksen Tboung,10 Makara,2532.76769
103.8424893,13.419381,17100304,Kouk Ta Chan,Samdech Euv,4494.774329
103.839905,13.41326665,17100305,Khvien,Samdech Euv,3810.756075
103.8287831,13.44806696,17100306,Kouk Beng,Samdech Euv,6704.538141
103.8023531,13.44703851,17100307,Kouk Tnaot,Samdech Euv,6563.966312
103.8507639,13.45633204,17100308,Nokor Krau,Samdech Tekcho Hun Sen Angkor Thom,7027.765426
103.866745,13.35360193,17100401,Voat Bour,Angkor,561.5696162
103.8518265,13.33749642,17100402,Voat Svay,Hun Sen Wat Svay,420.9923763
103.8586549,13.35007586,17100403,Voat Damnak,Angkor,419.4726754
103.8617223,13.34373398,17100404,Sala Kamraeuk,Angkor,777.9462418
103.8728222,13.34723718,17100405,Chonlong,Angkor,1185.888281
103.874527,13.35792198,17100406,Ta Vien,Angkor,1529.122793
103.8665491,13.33819551,17100407,Trapeang Traeng,Hun Sen Wat Svay,1446.004104
103.9002788,13.43517184,17100501,Rohal,Samdech Tekcho Hun Sen Angkor Thom,8933.978249
103.9047749,13.43357312,17100502,Srah Srang Cheung,Svay Thom,8915.305195
103.9062698,13.42776634,17100503,Srah Srang Tboung,Svay Thom,8254.490974
103.9008871,13.4171832,17100504,Kravan,Svay Thom,7245.818731
103.9052534,13.40746517,17100505,Areaks Svay,Svay Thom,6083.518819
103.8960323,13.39625954,17100506,Anhchanh,Svay Thom,5297.634628
103.878733,13.32283501,17100601,Chreav,Hun Sen Wat Svay,3388.312922
103.8977086,13.3464516,17100602,Khnar,Svay Thom,2524.236287
103.8926246,13.32949585,17100603,Bos Kralanh,Svay Thom,4006.84952
103.8850741,13.32715736,17100604,Ta Chek,Angkor,3576.576374
103.8766843,13.33067342,17100605,Veal,Angkor,2700.243352
103.8705664,13.33199334,17100606,Krasang,Hun Sen Wat Svay,2096.905342
103.8624094,13.32512204,17100607,Boeng,Hun Sen Wat Svay,1997.797298
103.8231352,13.25457898,17100701,Phum Muoy,Hun Sen Wat Svay,10102.14516
103.8231981,13.25494994,17100702,Phum Pir,Hun Sen Wat Svay,10061.13443
103.8233317,13.2540284,17100703,Phum Bei,Hun Sen Wat Svay,10152.87721
103.8234123,13.25453506,17100704,Phum Buon,Hun Sen Wat Svay,10097.01035
103.8233844,13.26225573,17100705,Phum Pram,Hun Sen Wat Svay,9293.861366
103.8237113,13.25761029,17100706,Phum Prammuoy,Hun Sen Wat Svay,9764.921341
103.8233138,13.25583647,17100707,Phum Prampir,Hun Sen Wat Svay,9964.368618
103.8087399,13.35423984,17100801,Pnov,Samdech Euv,3901.812511
103.8137513,13.34521366,17100802,Sambuor,Hun Sen Wat Svay,4330.661944
103.8088807,13.34058913,17100803,Veal,Hun Sen Wat Svay,4832.460868
103.8052681,13.34302214,17100804,Chrey,Samdech Euv,5191.183089
103.8174787,13.3552391,17100805,Ta Kong,Samdech Euv,3743.28338
103.8501051,13.31297906,17100901,Voat Pou Banteay Chey,Hun Sen Wat Svay,3113.827094
103.8230141,13.28931294,17100902,Phnum Kraom,Hun Sen Wat Svay,6595.772484
103.8560588,13.31902711,17100903,Pralay,Hun Sen Wat Svay,2438.983652
103.8471606,13.32656304,17100904,Kakranh,Hun Sen Wat Svay,1731.331781
103.8387498,13.32276374,17100905,Krasang Roleung,Hun Sen Wat Svay,2567.146911
103.8491593,13.3236429,17100906,Spean Chreav,Hun Sen Wat Svay,1969.38795
103.8475075,13.30397171,17100907,Aranh,Hun Sen Wat Svay,4139.531088
